scaled_y,y,scaled_x1,scaled_x2,scaled_x3,scaled_x4,x_2_dumm,x_3_dumm,x_4_dumm,x1
0.3423753000297779,2100.0,0.3464386383402442,0.1978594200698345,0.18923637467739488,0.1322706340772228,1,1,0,502.0
0.01859075292467399,495.0,0.3229766758264625,0.1978594200698345,0.11780780324882345,0.24338174518833394,1,1,0,480.72
-0.05766504695428506,117.0,-0.12213909043594104,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,77.0
-0.0153007136881967,327.0,-0.0030652205351692705,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,185.0
-0.03164124223368792,246.0,-0.09898583795523543,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,98.0
-0.05867372155585859,112.0,-0.13908506618015273,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,61.63
-0.023370110500784958,287.0,-0.11129013784498183,-0.0878548656444512,-0.09647791103689084,0.0211595229661117,0,0,0,86.84
-0.01973888193512024,305.0,-0.011885507194485698,-0.23071200850159407,-0.2393350538940337,-0.08995158814499941,0,0,0,177.0
0.04179026876086523,610.0,0.14026443767872268,0.05500227721269165,0.18923637467739488,0.1322706340772228,0,1,0,315.0
-0.04116313047254207,198.8,-0.1232416262683556,-0.0878548656444512,-0.09647791103689084,0.0211595229661117,0,0,0,76.0
-0.04596442157603208,175.0,-0.12985684126284291,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,70.0
0.0781025544175124,790.0,0.1303416151869917,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,306.0
0.09020664963639478,850.0,0.14798218850562456,0.1978594200698345,0.18923637467739488,0.1322706340772228,1,1,0,322.0
0.009512681510512197,450.0,-0.01850072218897302,-0.0878548656444512,-0.025049339608319406,0.0211595229661117,0,0,0,171.0
-0.04112278348847913,199.0,-0.022910865518631234,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,167.0
-0.01469550892725258,330.0,-0.09126808712833355,-0.0878548656444512,0.04637923182025202,-0.08995158814499941,0,0,0,105.0
-0.01570418352882611,325.0,-0.07362751380970069,-0.23071200850159407,-0.2393350538940337,-0.08995158814499941,0,0,0,121.0
-0.01868986034948377,310.2,-0.07473004964211524,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,120.0
-0.0558494326714527,126.0,-0.151907557911134,-0.23071200850159407,-0.09647791103689084,-0.08995158814499941,0,0,0,50.0
0.15072712573080674,1150.0,0.05867678608004572,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,241.0
-0.02679960414613497,270.0,0.04654889192348564,0.1978594200698345,-0.09647791103689084,0.0211595229661117,1,0,0,230.0
0.04179026876086523,610.0,0.06198439357728938,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,244.0
0.10331941945685072,915.0,0.16452022599184285,0.05500227721269165,0.04637923182025202,0.1322706340772228,0,0,0,337.0
0.5037632362815431,2900.0,0.12372640019250437,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,300.0
-0.04497612220141034,179.899,-0.11442133960903918,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,84.0
0.0832508295839437,815.52,0.09285539688489688,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,272.0
0.0030571640604415895,418.0,0.03750809809768631,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,221.8
-0.006626112114664321,370.0,-0.07473004964211524,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,120.0
-0.04092104856816442,200.0,-0.090165551295919,0.05500227721269165,0.04637923182025202,-0.08995158814499941,0,0,0,106.0
-0.008643461317811386,360.0,0.00024238696207438994,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,188.0
-0.007634786716237854,365.0,-0.05267933299382418,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,140.0
0.016573403721526922,485.0,0.05426664275038751,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,237.0
-0.02094929145700848,299.0,-0.029801714471222193,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,160.75
0.07911122901908593,795.0,0.12152132852767528,0.05500227721269165,0.11780780324882345,0.24338174518833394,0,1,0,298.0
0.25159458588815997,1650.0,0.32769552918919675,0.1978594200698345,0.33209351753453775,0.1322706340772228,1,1,0,485.0
-0.06365657408763184,87.3,-0.13536952042491568,-0.0878548656444512,-0.2393350538940337,-0.08995158814499941,0,0,0,65.0
-0.06331362472309685,89.0,-0.1232416262683556,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,76.0
0.08007955663659651,799.8,0.37841217748026623,0.1978594200698345,0.4749506603916806,0.1322706340772228,1,1,0,531.0
-0.03747844215299396,217.065,-0.11111373211179551,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,87.0
-0.01570418352882611,325.0,-0.07362751380970069,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,121.0
-0.04394707237288502,185.0,-0.08906301546350444,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,107.0
-0.04094122206019589,199.9,-0.06223831866085834,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,131.33
-0.04776349359539864,166.082,-0.10449851711730819,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,93.0
-0.05403381838862034,135.0,-0.10449851711730819,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,93.0
-0.04679153474932238,170.9,-0.09789432748114502,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,98.99
-0.009147798618598152,357.5,0.03812551816383846,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,222.36
-0.012678159724105516,340.0,0.07962496689592224,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,260.0
-0.028816953349282033,260.0,-0.08575540796626079,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,110.0
-0.04092104856816442,200.0,-0.08134526463660256,-0.23071200850159407,-0.16790648246546228,-0.08995158814499941,0,0,0,114.0
0.09928472105055658,895.0,0.20421151595876677,0.1978594200698345,0.40352208896310915,0.1322706340772228,1,1,0,373.0
-0.04515748189477326,179.0,-0.09678076629040631,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,100.0
0.026660149737262245,535.0,0.32486201209989135,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,482.43
0.011530030713659262,460.0,-0.04826918966416596,-0.0878548656444512,-0.09647791103689084,0.0211595229661117,0,0,0,144.0
-0.0007757994255378338,399.0,-0.020904250303636754,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,168.82
-0.03184297715400263,245.0,-0.05151064501146475,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,141.06
-0.041021916028321774,199.5,-0.06260215548555516,0.05500227721269165,0.11780780324882345,-0.08995158814499941,0,1,0,131.0
-0.03587767556029676,225.0,-0.04430006066747358,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,147.6
0.0779008194971977,789.0,0.3719292667856687,0.1978594200698345,0.2606649461059663,0.0211595229661117,1,1,0,525.12
-0.008643461317811386,360.0,-0.002910865518631248,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,185.14
0.07003315760492414,750.0,0.16782783348908653,0.05500227721269165,0.11780780324882345,0.35449285629944505,0,1,1,340.0
-0.03446553111809381,232.0,-0.08134526463660256,-0.0878548656444512,-0.025049339608319406,0.0211595229661117,0,0,0,114.0
-0.059077191396488,110.0,-0.15301009374354854,-0.23071200850159407,-0.2393350538940337,-0.08995158814499941,0,0,0,49.0
-0.056051167591767405,125.0,-0.12434416210077015,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,75.0
-0.0278082787477085,265.0,-0.12213909043594104,-0.23071200850159407,-0.09647791103689084,0.0211595229661117,0,0,0,77.0
0.09020664963639478,850.0,0.11821372103043161,0.1978594200698345,0.11780780324882345,0.1322706340772228,1,1,0,295.0
0.03553648623110933,579.0,0.0685996085717767,0.1978594200698345,0.18923637467739488,0.1322706340772228,1,1,0,250.0
-0.007634786716237854,365.0,-0.06921737048004248,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,125.0
-0.04132451840879384,198.0,-0.090165551295919,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,106.0
-0.05201646918547328,145.0,-0.07252497797728615,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,122.0
-0.0010784018060098935,397.5,0.021190567777950906,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,207.0
-0.04596442157603208,175.0,-0.09126808712833355,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,105.0
0.01959942752624752,500.0,-0.004167756367583824,0.3407165629269774,0.18923637467739488,0.1322706340772228,1,1,0,184.0
-0.04495574697445855,180.0,-0.09678076629040631,-0.23071200850159407,-0.16790648246546228,-0.08995158814499941,0,0,0,100.0
-0.06467150247173513,82.269,-0.13863302648886278,-0.0878548656444512,-0.2393350538940337,-0.08995158814499941,0,0,0,62.04
-0.0025914137083701922,390.0,0.031852089277399624,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,216.67
-0.0308343025524291,250.0,-0.0761192447909576,-0.0878548656444512,0.04637923182025202,-0.08995158814499941,0,0,0,118.74
-0.05786678187459977,116.0,-0.12213909043594104,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,77.0
-0.03789502476344383,215.0,-0.030628616345533106,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,160.0
-0.02679960414613497,270.0,-0.019603258021387574,-0.0878548656444512,-0.025049339608319406,0.0211595229661117,0,0,0,170.0
-0.06109454059963507,100.0,-0.13647205625733025,-0.0878548656444512,-0.2393350538940337,-0.08995158814499941,0,0,0,64.0
0.11038014166786544,950.0,0.16672529765667196,0.05500227721269165,0.04637923182025202,0.1322706340772228,0,0,0,339.0
-0.058068516794914475,115.0,-0.11883148293869739,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,80.0
-0.0308343025524291,250.0,-0.027321008848289446,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,163.0
0.017582078323100457,490.0,0.013472816951049032,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,200.0
-0.0463678914166615,173.0,-0.07473004964211524,-0.0878548656444512,-0.025049339608319406,-0.08995158814499941,0,0,0,120.0
-0.020747556536693777,300.0,-0.05047426132899507,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,142.0
0.07656936902312063,782.4,0.15239233183528278,0.1978594200698345,0.18923637467739488,0.0211595229661117,1,1,0,326.0
-0.04899044538075268,160.0,-0.08134526463660256,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,114.0
-0.033860326357149695,235.0,-0.03790535283946916,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,153.4
-0.005617437513090789,375.0,0.07521482356626402,0.1978594200698345,0.11780780324882345,0.0211595229661117,1,1,0,256.0
-0.04899044538075268,160.0,-0.11221626794421007,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,86.0
0.0781025544175124,790.0,0.1325466868518208,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,308.0
0.09222399883954185,860.0,0.16452022599184285,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,337.0
0.30738942147419995,1926.575,0.5724584839852277,0.1978594200698345,0.18923637467739488,0.35449285629944505,1,1,1,707.0
0.10650683119782307,930.8,0.18767347847254848,0.1978594200698345,0.18923637467739488,0.1322706340772228,1,1,0,358.0
-0.01873020733354671,310.0,-0.07473004964211524,-0.23071200850159407,-0.16790648246546228,-0.08995158814499941,0,0,0,120.0
-0.01672294487641538,319.95,-0.0063728280324129305,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,182.0
0.07362403918652591,767.8,0.1777506559808175,0.1978594200698345,0.2606649461059663,0.1322706340772228,1,1,0,349.0
0.03271219734670344,565.0,0.13144415101940626,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,307.0
-0.03587767556029676,225.0,-0.05267933299382418,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,140.0
0.0004346100963504051,405.0,0.14577711684079545,0.05500227721269165,0.04637923182025202,0.35449285629944505,0,0,1,320.0
-0.01691459305071435,319.0,0.012370281118634478,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,199.0
0.26015218120790984,1692.42,0.076956830181479,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,257.58
-0.04293839777131149,190.0,-0.07031990631245703,0.05500227721269165,0.04637923182025202,-0.08995158814499941,0,0,0,124.0
0.09434221550284627,870.5,0.14798218850562456,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,322.0
-0.01570418352882611,325.0,-0.030628616345533106,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,160.0
-0.01873020733354671,310.0,0.024498175275194566,0.1978594200698345,0.2606649461059663,0.0211595229661117,1,1,0,210.0
-0.02679960414613497,270.0,-0.014090578859314805,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,175.0
-0.04596442157603208,175.0,-0.10449851711730819,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,93.0
-0.02094929145700848,299.0,-0.0449615821669223,-0.0878548656444512,0.11780780324882345,0.0211595229661117,0,1,0,147.0
-0.012678159724105516,340.0,-0.0030652205351692705,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,185.0
-0.026295266845348202,272.5,-0.012988043026900252,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,176.0
-0.04697309617760562,170.0,-0.11221626794421007,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,86.0
0.10533676865999779,925.0,0.14798218850562456,0.05500227721269165,0.11780780324882345,0.24338174518833394,0,1,0,322.0
-0.03690652365390176,219.9,-0.06811483464762792,-0.0878548656444512,-0.09647791103689084,0.0211595229661117,0,0,0,126.0
-0.0651292390059292,80.0,-0.13909609153847688,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,61.62
-0.0433418676119409,188.0,-0.09126808712833355,0.05500227721269165,0.04637923182025202,-0.08995158814499941,0,0,0,105.0
0.021616776729394584,510.0,0.322182850027124,0.05500227721269165,0.18923637467739488,0.24338174518833394,0,1,0,480.0
-0.0027931486286848985,389.0,-0.020705793853802126,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,169.0
-0.06595635217921948,75.9,-0.12875430543042837,-0.0878548656444512,-0.2393350538940337,-0.08995158814499941,0,0,0,71.0
-0.037088085082185,219.0,-0.07693512130694435,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,118.0
-0.046993269669637086,169.9,-0.07914019297177347,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,116.0
-0.04899044538075268,160.0,-0.090165551295919,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,106.0
-0.04596442157603208,175.0,-0.10119090962006452,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,96.0
0.053692629059432916,669.0,0.20641658762359588,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,375.0
-0.04092104856816442,200.0,-0.11111373211179551,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,87.0
-0.04919218030106739,159.0,-0.08906301546350444,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,107.0
-0.041929723169737955,195.0,-0.0923706229607481,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,104.0
-0.058068516794914475,115.0,-0.12544669793318472,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,74.0
-0.009248666078755506,357.0,-0.08575540796626079,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,110.0
-0.05050345728311298,152.5,-0.10119090962006452,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,96.0
-0.03184297715400263,245.0,-0.04385904633450775,-0.0878548656444512,-0.025049339608319406,0.0211595229661117,0,0,0,148.0
-0.05302514378704681,140.0,-0.10339598128489363,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,94.0
0.19107410979374803,1350.0,0.4346415049334085,0.3407165629269774,0.40352208896310915,0.24338174518833394,1,1,0,582.0
-0.027606543827393797,266.0,-0.12985684126284291,-0.23071200850159407,-0.09647791103689084,-0.08995158814499941,0,0,0,70.0
0.0014432846979239376,410.0,-0.014090578859314805,-0.0878548656444512,-0.09647791103689084,0.0211595229661117,0,0,0,175.0
-0.012879894644420223,339.0,-0.05267933299382418,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,140.0
0.03170352274512991,560.0,0.1325466868518208,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,308.0
-0.04778003585886444,166.0,-0.10780612461455186,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,90.0
-0.05403381838862034,135.0,-0.10813688536427621,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,89.7
-0.01873020733354671,310.0,0.020088031945536353,0.05500227721269165,0.04637923182025202,0.1322706340772228,0,0,0,206.0
-0.012274689883476103,342.0,-0.012988043026900252,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,176.0
-0.0653309739262439,79.0,-0.13647205625733025,-0.0878548656444512,-0.2393350538940337,0.0211595229661117,0,0,0,64.0
0.25159458588815997,1650.0,0.3717969624857789,0.1978594200698345,0.2606649461059663,0.1322706340772228,1,1,0,525.0
0.11945821308202724,995.0,0.3660637761572232,0.05500227721269165,0.2606649461059663,0.35449285629944505,0,1,1,519.8
0.01859075292467399,495.0,0.08954778938765322,0.05500227721269165,-0.025049339608319406,0.0211595229661117,0,0,0,269.0
-0.0007757994255378338,399.0,0.024498175275194566,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,210.0
0.005397289136092189,429.6,0.05757425024763117,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,240.0
-0.004154859340809167,382.25,0.09616300438214054,-0.0878548656444512,0.11780780324882345,0.0211595229661117,0,1,0,275.0
0.009512681510512197,450.0,0.15790501099735554,0.1978594200698345,0.2606649461059663,0.1322706340772228,1,1,0,331.0
0.0004346100963504051,405.0,0.05757425024763117,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,240.0
-0.06472576916529979,82.0,-0.14088219958698844,-0.0878548656444512,-0.2393350538940337,-0.08995158814499941,0,0,0,60.0
-0.05120952950421445,149.0,-0.11111373211179551,-0.23071200850159407,-0.16790648246546228,-0.08995158814499941,0,0,0,87.0
-0.03184297715400263,245.0,-0.0052702921999983774,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,183.0
-0.007634786716237854,365.0,-0.03173115217794766,-0.0878548656444512,-0.025049339608319406,0.0211595229661117,0,0,0,159.0
-0.013686834325679048,335.0,0.1898785501373776,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,360.0
-0.033860326357149695,235.0,-0.054454415684011624,-0.23071200850159407,-0.16790648246546228,-0.08995158814499941,0,0,0,138.39
-0.024782254942987903,280.0,-0.028423544680704002,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,162.0
-0.03789502476344383,215.0,-0.03503875967519132,0.05500227721269165,0.04637923182025202,0.0211595229661117,0,0,0,156.0
-0.05302514378704681,140.0,-0.10119090962006452,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,96.0
0.5229280537114401,2995.0,0.32868781143836984,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,485.9
-0.012678159724105516,340.0,0.00024238696207438994,0.05500227721269165,0.18923637467739488,0.0211595229661117,0,1,0,188.0
-0.007634786716237854,365.0,0.15569993933252643,0.05500227721269165,0.11780780324882345,0.1322706340772228,0,1,0,329.0
-0.02498398986330261,279.0,-0.0052702921999983774,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,183.0
-0.006626112114664321,370.0,-0.0030652205351692705,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,185.0
-0.05645463743239682,123.0,-0.12654923376559926,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,73.0
0.01556472911995339,480.0,0.024498175275194566,0.05500227721269165,0.2606649461059663,0.0211595229661117,0,1,0,210.0
-0.01469550892725258,330.0,-0.09898583795523543,-0.0878548656444512,0.04637923182025202,-0.08995158814499941,0,0,0,98.0
-0.05141126442452916,148.0,-0.0914003914282233,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,104.88
-0.004608762911517256,380.0,0.023395639442780013,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,209.0
-0.025790929544561438,275.0,-0.015193114691729358,-0.23071200850159407,-0.16790648246546228,0.0211595229661117,0,0,0,174.0
-0.05100779458389974,150.0,-0.02511593718346034,0.05500227721269165,-0.09647791103689084,-0.08995158814499941,0,0,0,165.0
-0.03093517001258645,249.5,-0.037464338506503325,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,153.8
-0.01973888193512024,305.0,-0.014090578859314805,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,175.0
0.042798943362438766,615.0,0.12703400768974804,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,303.0
0.029686173541982844,550.0,0.11270104186835884,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,290.0
0.0014432846979239376,410.0,0.05822474638875576,0.05500227721269165,0.11780780324882345,0.0211595229661117,0,1,0,240.59
-0.04394707237288502,185.0,-0.10414570565093555,-0.0878548656444512,-0.09647791103689084,0.0211595229661117,0,0,0,93.32
-0.04293839777131149,190.0,-0.08082707279536773,0.05500227721269165,-0.09647791103689084,0.0211595229661117,0,0,0,114.47
0.00245195929949747,415.0,0.024498175275194566,0.05500227721269165,0.04637923182025202,0.1322706340772228,0,0,0,210.0
-0.04798177077917915,165.0,-0.06921737048004248,-0.0878548656444512,-0.09647791103689084,-0.08995158814499941,0,0,0,125.0
