,add_title,add_price,add_area_val,add_bed_val,add_bath_val,add_park_val
30,Apartments in El Crisol | Venta de apartamento en El Crisol,"B/.154,105.00",83.3,2,2,1
31,Apartments in Rio Abajo | Apartment for sale in Costa del Este,"B/.335,000.00",136,3,3,2
32,"Apartments in San Francisco | Vendo Apartamento en PH Citrus, San Francisco 23PM1208","B/.145,000.00",80,1,1.5,1
33,Apartments in Altos de Panamá | Venta de apartamento en Altos de Panama,"B/.154,560.00",112,3,2,2
34,Apartments in Carrasquilla | Venta de apartamento en Carrasquilla,"B/.155,000.00",70,2,2,1
35,Apartments in San Francisco | Apartment for sale in San Francisco 210251MFK,"B/.190,000.00",87,2,2,1
36,Apartments in San Francisco | Apartment for sale in San Francisco 28712MFK,"B/.190,000.00",124,3,3,2
37,Apartments in Costa del Este | Apartment for sale in Costa del Este 29720MFK,"B/.198,000.00",110,3,2,2
38,Apartments in San Francisco | Apartment for sale in San Francisco 21784MFK,"B/.198,000.00",94,2,2,1
39,Apartments in San Francisco | Apartment for sale in San Francisco 3510MFK,"B/.199,000.00",85,2,2,2
40,Apartments in Coco del Mar | Apartment for sale in Coco del Mar 211336MFK,"B/.200,000.00",120,2,3,2
41,"Apartments in Costa del Este | Vendo Apartamento en PH Asia, Costa del Este 23PM1188","B/.375,000.00",155,3,3.5,2
42,Apartments in San Francisco | Apartment for sale in San Francisco 28675MFK,"B/.200,000.00",113,2,2,1
43,Apartments in Costa del Este | Spacious 202m2 apartment for sale in Costa del Este. Dp 22-9133,"B/.375,000.00",202,3,3.5,2
44,Apartments in San Francisco | Apartment for sale in San Francisco 112281MFK,"B/.205,000.00",89,2,2,1
45,Apartments in Costa del Este | Apartment for sale in Costa del Este 31188MFK,"B/.375,000.00",155,3,3,2
46,Apartments in Punta Pacífica | Apartment for sale in Punta Pacifica 31194MFK,"B/.475,000.00",292,3,5,2
47,Apartments in San Francisco | Venta de Apartamento Dos Pisos en San Francisco 23LD1195,"B/.560,000.00",34364,3,3.5,2
48,Apartments in Punta Pacífica | Venta de Apartamento PH. Blue Bahia Punta Pacifica 23LD1194,"B/.475,000.00",292.27,3,4.5,2
49,Apartments in Altos de Panamá | Venta de Apartamento PH Altamira Gardens Altos de Panama 23LD1197,"B/.154,560.00",112,3,2,2
50,Apartments in Costa del Este | Se vende apartamento | PH Parkside | Ideal para inversionista (con inquilino),"B/.310,000.00",103,1,1.5,1
51,Apartments in Costa del Este | Se vende hermoso apartamento Ph castellammare,B/.310.00,114,2,2.5,2
52,Apartments in Edison Park | HERMOSO APTO A LA VENTA PISO 9 - EDISON PARK,"B/.207,375.00",82,2,2,1
53,Apartments in Obarrio | Venta Apartamento Obarrio Torre Comos 22*5501ML,"B/.305,000.00",170,3,2,2
54,Apartments in Hato Pintado | Venta Apartamento Victoria Hills Hato Pintado 22*5494ML,"B/.185,000.00",98,3,2,2
55,Apartments in Costa Sur | Apartamento en venta Torres de Versalles #22-6705 lcv,"B/.128,000.00
 (Reduced 2%)",95,3,2,2
56,Apartments in San Francisco | Apartamento listo para estrenar san francisco The Towers #22-4541 lcv,"B/.395,000.00",188,3,3.5,2
57,Apartments in Pueblo Nuevo | 2REC / VIA ESPAÑA / COMODO Y BONITO #0877 avd,"B/.100,000.00",65,2,1,1
58,Apartments in Punta Paitilla | 2REC+ CBE / 200MTS / PAITILLA / VISTA A LA CIUDAD #1512 avd,"B/.269,000.00",200,2,2,1
59,"Apartments in Santa María | VENTA PH CASTELLAMMARE,","B/.330,000.00",136,3,2.5,3
60,Apartments in San Francisco | Apartment For Sale In PH Infinity In San Francisco,"B/.300,000.00",160,3,2.5,2
61,Apartments in Punta Pacífica | Apartamento en venta punta pacifica Grand Tower #22-9605 lcv,"B/.426,755.00",171,2,2.5,2
62,Apartments in Santa María | Venta de Apartamento en Santa María Golf & Country Club 22DJO10683,"B/.870,500.00",322.4,3,3.5,2
63,"Apartments in Avenida Balboa | H2O FURNISHED APARTMENT FOR SALE, AVENIDA BALBOA (2)","B/.760,000.00",280,3,2.5,2
64,Apartments in Santa María | Apartamento de Lujo en venta Santa Maria 22DJO1642,"B/.830,000.00",314,3,3.5,3
65,Apartments in Parque Lefevre | Apartment for sale Parque Lindo II A.M.,"B/.125,000.00",75,2,2.5,2
66,Apartments in Santa María | THE RESERVE - SANTA MARIA,"B/.877,000.00",331,4,4.5,4
67,Apartments in Clayton | APARTMENT FOR SALE IN CLAYTON MDV2-10787,"B/.260,000.00",141.06,3,4,2
68,Apartments in Condado del Rey | Sale of Apartment Condado del Rey PH Rokas A.M.,"B/.165,000.00",97,3,3,1
69,Apartments in Carrasquilla | SALE 2 BEDROOM APARTMENT VIA ESPAÑA ID-522-MP,"B/.142,000.00",71,2,2,1
70,"Apartments in Avenida Balboa | EDIFICIO WHITE EN LA AVENIDA BALBOA, 125m2 1REC+DEN $250,000","B/.250,000.00",125,1,2,1
71,Apartments in Marbella | APARTMENT FOR SALE IN MARBELLA ID 672-MP,"B/.169,000.00",129,2,2,2
72,Apartments in San Francisco | Venta de Apartamento San Francisco 3rec.,"B/.135,000.00
 (Reduced 6%)",105,3,3,1
73,Apartments in Condado del Rey | Apartamento PLANTA BAJA en venta condado del rey #22-4259 lcv,"B/.139,100.00",85,3,2,1
74,Apartments in Punta Pacífica | Three-Bedroom Grand Tower Condo For Sale,"B/.499,000.00",208,3,2.5,2
75,Apartments in Altos de Golf | LF231146 Venta apto en PH Golf Tower (solo cliente directo),"B/.990,000.00",556,6,7,3
76,"Apartments in Santa María | VENDO EN SANTA MARIA, SOLANA, 300m2 3REC+DEN $775,000","B/.775,000.00",310,3,3.5,3
77,Apartments in Santa María | GREENVIEW - SANTA MARIA,"B/.620,000.00",235,3,3.5,3
78,Apartments in San Francisco | LF231195 Venta apto en PH Premier Loft (solo cliente directo),"B/.560,000.00",343,3,3.5,2
79,Apartments in Punta Pacífica | LF231194 Venta apto en PH Blue Bahia (solo cliente directo),"B/.475,000.00",292,3,4.5,2
80,"Apartments in Santa María | VENDO APARTAMENTO EN SANTA MARIA, LA VISTA, 300m2 3REC+DEN $900,000","B/.900,000.00",300,3,3.5,3
81,Apartments in Costa del Este | LF231188 Venta apto en PH Asia (solo cliente directo),"B/.375,000.00",155,3,3.5,2
82,Apartments in Vía Argentina | Vía Argentina Venta de apartamento PH Kubic,"B/.215,000.00",135,3,2,2
83,Apartments in San Francisco | LF231208 Venta apto en PH Citrus (solo cliente directo),"B/.145,000.00",80,1,1.5,1
84,Apartments in El Cangrejo | Cangrejo venta de apartamento PH Maquis Tower,"B/.175,000.00",105,3,2,1
85,"Apartments in Bella Vista | VENDO APARTAMENTO EN BELLAVISTA PARK, 180m2 3REC $270,000","B/.270,000.00",180,3,2,2
86,"Apartments in Avenida Balboa | VENDO AVENIDA BALBOA, YATCH CLUB 218m2 2REC AMOBLADO LUJO $500,000","B/.500,000.00",220,2,2,1
87,"Apartments in Marbella | VENTA APARTAMENTO AMOBLADO GRANDBAY TOWER, MARBELLA","B/.231,000.00",138.3,1,2,1
88,Apartments in Costa del Este | VENTA APARTAMENTO COMPLETAMENTE AMOBLADO PH LUMIERE COSTA DEL ESTE,"B/.295,000.00",114,2,2,1
89,"Apartments in Costa del Este | FOR SALE – COSTA DEL ESTE $1,900,000.00","B/.1,900,000.00",630,4,4.5,4
90,Apartments in Vía Argentina | APTO EN EL CANGREJO,"B/.195,000.00",115,2,2,1
91,Apartments in Costa del Este | PH Latitude en Venta - Penthouse Bonito - Costa del Este,"B/.550,000.00",341.59,3,3.5,3
92,Apartments in Santa María | Venta de Apartamento en Santa Maria 21DJO9597,"B/.787,500.00",306,3,4,3
93,Apartments in Costa del Este | Venta Apartamento Costa del Este Pijao Mod 03 Piso Alto,"B/.247,500.00",110,3,2,2
94,Apartments in Santa María | Venta de Apartamento Modelo Grande en Santa Maria 21DJO4689,"B/.750,000.00",292.74,4,3.5,3
95,Apartments in Coco del Mar | ✅PRECIO DE OPORTUNIDAD- VENDO APTO SAN FCO U$140k SE VENDE A PRECIO DE OPORTUNIDAD,"B/.140,000.00",88,1,1.5,1
96,Apartments in La Cresta | SE VENDE MODERNO Y CÓMODO APARTAMENTO,"B/.160,530.46",68,2,2,1
97,Apartments in Punta Pacífica | Se Vende Full Amueblado de 2 Recámaras en The Ocean Club,"B/.495,000.00",153,2,2.5,1
98,"Apartments in Las Acacias | Vendo Apartamento en Torres de Cantabria, Las Acacias 22PM11513","B/.115,000.00",74,2,2,1
99,Apartments in Vía España | Venta de apartamento en PH Marquez,"B/.110,000.00",90,3,2,2
100,Apartments in Punta Pacífica | Venta de Apartamento en Punta Pacifica - P.H. Oceanaire,"B/.290,000.00",125,1,2,1
101,"Apartments in Bella Vista | Venta Apartamentos PH Armonía Balboa District, Precios de Lanzamiento","B/.124,500.00",45.24,1,1,NaN
102,Apartments in San Francisco | ✅PRECIO DE OPORTUNIDAD- VENDO APTO SAN FCO U$179k SE VENDE A PRECIO DE OPORTUNIDAD,"B/.179,000.00",98,2,2,1
103,Apartments in Punta Pacífica | Completely remodeled apartment in Punta Pacifica. P-0293,"B/.490,000.00",230,3,3.5,4
104,Apartments in San Francisco | ✅PRECIO DE OPORTUNIDAD- VENDO APTO SAN FCO U$165k SE VENDE A PRECIO DE OPORTUNIDAD,"B/.165,000.00",80,2,2,1
105,Apartments in Punta Pacífica | Se Vende & Se Alquila de 2 Recámaras en PH. The Ocean Club,"B/.490,000.00",153,2,2.5,1
106,Apartments in Clayton | PH CLAYTON PARK apartamento en venta,"B/.350,000.00",145,3,3.5,2
107,Apartments in 12 de Octubre | SE VENDE MODERNO Y CÓMODO APARTAMENTO,"B/.135,000.00",89.04,2,2,2
108,Apartments in San Francisco | ✅PRECIO DE OPORTUNIDAD- VENDO APTO SAN FCO U$185k SE VENDE A PRECIO DE OPORTUNIDAD,"B/.185,000.00",98,2,2.5,2
109,"Apartments in Costa del Este | FOR SALE – COSTA DEL ESTE – BEACHFRONT $2,000,000.00","B/.2,000,000.00",707,4,4.5,5
110,Apartments in Punta Pacífica | Se Vende Full Amueblado de 2 Recámaras en The Ocean Club,"B/.499,000.00",153,2,2.5,1
111,Apartments in Santa María | PH PINNACLE - SANTA MARIA - PENTHOUSE,"B/.990,000.00",320,3,3.5,2
112,Apartments in Santa María | Apartamento Venta con Acabados de Lujo Santa Maria 22DJO2114,"B/.715,000.00",266,3,3.5,2
113,Apartments in El Crisol | SE VENDE MODERNO Y CÓMODO APARTAMENTO,"B/.80,000.00",53.25,3,2,1
114,Apartments in Santa María | Apartamento Venta en Exclusivo Proyecto Santa Maria 22DJO1786,"B/.673,750.00",225,3,3.5,3
115,Apartments in Condado del Rey | VENTA APARTAMENTO EN CONDADO DEL REY CONDADO,"B/.120,000.00",84,2,2,1
116,Apartments in Costa del Este | PH COUNTRY CLUB - COSTA DEL ESTE - VENTA,"B/.920,000.00",362,3,3.5,2
117,Apartments in Avenida Balboa | ESTUDIO. PH COLORES DE BELLA VISTA.,"B/.140,000.00
 (Reduced 7%)",48,1,1,1
118,Apartments in Santa María | OPORTUNIDAD! Apartamento en Venta Santa Maria 21DJO3934,"B/.640,000.00",235,3,3.5,3
119,Apartments in Costa del Este | PH COUNTRY CLUB. COSTA DEL ESTE. VISTA AL MAR.CLIENTES DIRECTOS.,"B/.400,000.00",205,3,3.5,2
120,Apartments in Punta Paitilla | PH SEA POINT / PUNTA PAITILLA / VENTA,"B/.896,000.00",320,3,3.5,2
121,Apartments in Punta Paitilla | PH SEA POINT - PUNTA PAITILLA - VENTA,"B/.883,000.00",306,3,3.5,2
122,Apartments in Vía Porras | Se Vende Apartamento en San Francisco ID8113,"B/.220,000.00",198,2,1,1
123,Apartments in San Francisco | APARTMENT FOR SALE IN SAN FRANCISCO MDV23-153,"B/.270,000.00",183.85,3,4,2
124,Apartments in Rio Abajo | Se Vende Apartamento en Rio Abajo ID8108,"B/.75,000.00",56.35,2,1,1
125,Apartments in Bella Vista | APARTMENT FOR SALE IN BELLAVISTA MDV22-97,"B/.350,000.00",253.45,3,3,2
126,Apartments in Punta Paitilla | Venta PH Parque Mar - Paitilla RDA,"B/.294,000.00",243,5,5,2
127,"Apartments in Urbanización Don Bosco | Vendo Apartamento amoblado en Mystic Village, Don Bosco 23PM379","B/.90,000.00",61,2,2,1
128,Apartments in Costa del Este | Apartment for sale in Costa del Este MPS20-8456,"B/.185,000.00",125,3,3,1
129,Apartments in Campo Limberg | VENTA APARTAMENTO PH ARCADAS EN CAMPO LIMBERG,"B/.65,000.00",56,2,1,1
130,Apartments in Santa María | Venta de Apartamento Exclusivo en Santa Maria 22DJO1785,"B/.560,500.00",190,3,5,3
131,Apartments in Calidonia | Venta de Apartamento en Av. Balboa. PH H2O. bb,"B/.210,000.00",101,1,1.5,1
132,Apartments in Edison Park | APARTMENT FOR SALE IN EDISON PARK MPS2-10164,"B/.190,000.00",104.24,3,2,2
133,Apartments in San Francisco | VENTA APARTAMENTO PH ALFA REAL EN SAN FRANCISCO,"B/.130,000.00",89,2,2,1
134,"Apartments in San Francisco | PH Diamond En venta San Francisco, precio reducido","B/.175,000.00",95,3,2,1
135,"Apartments in Punta Paitilla | Se alquila apartamento en Paitilla, Ph Deluxes Recidents","B/.2,500.00",177,2,2,2
136,Apartments in San Francisco | VENTA APARTAMENTO TIPO LOFT PH LE MARE EN COCO DEL MAR,"B/.220,000.00",125,2,2,2
137,Apartments in Santa María | PH THE RESERVE - PROVIDENCE TORRE 600 - VENTA,"B/.887,000.00",331,4,4.5,2
138,Apartments in San Francisco | Beautiful Apartment FOR SALE in San Francisco P-0283,"B/.275,000.00",138,2,2.5,2
139,"Apartments in Santa María | Se vende apartamento en Santa María, Ph Solana","B/.780,000.00
 (Reduced 39%)",306,3,4,3
140,"Apartments in San Francisco | Se vende apartamento en San Francisco - Listo para ocupar - 150,000","B/.150,000.00",117,3,3,1
141,Apartments in Costa del Este | Se vende apartamento en Ocean Two Costa del Este,"B/.1,300,000.00",456,4,4.5,3
142,"Apartments in San Francisco | Se vende apartamento en San Francisco - Listo para ocupar - 180,000","B/.180,000.00",97,2,3,1
143,Apartments in Punta Pacífica | Se vende apartamento en Aquamare Punta Pacifica,"B/.1,200,000.00",411,3,3.5,3
144,"Apartments in Coco del Mar | Se vende apartamento en Coco del Mar - Amoblado y Decorado - 235,000","B/.235,000.00",120,2,2,1
145,Apartments in Punta Pacífica | Se vende apartamento en Aqualina Punta Pacifica,"B/.1,000,000.00",455,4,5,4
146,Apartments in Avenida Balboa | Se vende apartamento en Miramar Plaza Avenida Balboa,"B/.699,000.00",375,3,3.5,3
147,"Apartments in Punta Pacífica | Se vende apartamento en Punta Pacifica - Listo para ocupar - 210,000","B/.210,000.00",88,2,2,1
148,Apartments in San Francisco | Se vende apartamento en San Francisco 22-1784 GE,"B/.198,000.00",94,2,2,1
149,Apartments in El Carmen | En Venta apartamento en El Carmen 22-6931 GE,"B/.190,000.00",84,1,2,1
150,"Apartments in Costa del Este | Se vende apartamento en Costa del Este - Buena ubicación - 105,000","B/.105,000.00",58,2,1,1
151,Apartments in Costa del Este | Se vende apartamento en Pearl at The Sea Costa del Este,"B/.650,000.00",291,3,3.5,2
152,Apartments in Bella Vista | PH COSTANERA - BELLA VISTA - VENTA,"B/.362,000.00",132,3,2,2
153,Apartments in 12 de Octubre | SE VENDE ACOGEDOR APARTAMENTO EN LA PULIDA,"B/.82,500.00",67,2,1,2
154,Apartments in El Cangrejo | Vendo apartamento en El Cangrejo 22-228 GE,"B/.187,500.00",122,2,3,2
155,Apartments in Altos de Panamá | Se vende apartamento en Altamira Gardens Altos de Panama,"B/.170,200.00",125,3,2,2
156,"Apartments in El Cangrejo | Apartment in El Cangrejo, PH Onyx P-0243","B/.195,000.00",123,3,2,2
157,Apartments in 12 de Octubre | Se vende acogedor apartamento en la 12 de octubre,"B/.125,000.00",84,3,2,1
158,Apartments in La Alameda | Se Vende de Apartamento en ave. principal de la Alameda,"B/.125,000.00",130,2,2,1
159,Apartments in San Francisco | Hermoso apartamento en venta en PH Quadrat,"B/.775,000.00",428,4,4.5,4
160,Apartments in Llano Bonito | SE VENDE APARTAMENTO EN LLANO BONITO,"B/.99,900.00",75,2,1,1
161,Apartments in Costa del Este | Se vende apartamento en Green Bay Costa del Este,"B/.185,000.00",125,3,3,1
162,"Apartments in La Cresta | La Cresta - Vista a Toda la Ciudad y Mar - 660 mts2 - 850,000","B/.850,000.00
 (Reduced 3%)",660,4,4.5,4
163,Apartments in Hato Pintado | Se Vende Apartamento en hato pintado ID8104,"B/.150,000.00",70,2,2.5,1
164,Apartments in Marbella | Se vende espacioso apartamento en Marbella,"B/.245,000.00",185,3,3.5,2
165,"Apartments in Costa del Este | Costa del Este – Frente al Mar – 385mts2 – 850,000","B/.850,000.00",385,4,4.5,3
166,Apartments in Avenida Balboa | VENTA! Bayfront Tower! Buena Vista,"B/.185,000.00",95,1,1.5,2
167,Apartments in Costa del Este | Apartment for Sale in Costa del Este CL-231106,"B/.325,000.00",136,3,3.5,2
168,"Apartments in Costa del Este | Costa del Este - Vista al Mar - 280mts2 - 850,000","B/.850,000.00",280,3,3.5,3
169,Apartments in Los Andes | Se vende apartamento en vía Transistmica sector Los Andes,"B/.125,000.00",95,3,2,2
170,Apartments in Santa María | Venta de Apartamento de Lujo en Santa Maria 22DJO9314,"B/.525,000.00",215,3,3.5,2
171,"Apartments in Santa María | Santa Maria – Vista al Golf y al Mar – 339mts2 – 847,000","B/.847,000.00",339,3,3.5,3
172,Apartments in Vía España | Se vende apartamento en villa Gabriela,"B/.45,000.00",NaN,2,1,NaN
173,"Apartments in Santa María | Santa Maria - Vista al Golf - 306mts2 - 787,500","B/.787,500.00",306,3,3.5,3
174,"Apartments in Punta Pacífica | VENDO APARTAMENTO EN PUNTA PACIFICA, PH VENETIAN 525m2 3REC $1,200,000","B/.1,200,000.00",525,3,3.5,3
175,"Apartments in Costa del Este | Costa del Este – Frente al Mar – 337 mts2 – 750,000","B/.750,000.00",337,3,3.5,3
176,Apartments in Punta Pacífica | Apartment for Sale in Punta Pacifica CL-224057,"B/.720,000.00",450,4,4.5,3
177,Apartments in Bella Vista | PH COSTANERA - BELLA VISTA - VENTA,"B/.565,000.00",203,3,3.5,2
178,Apartments in Clayton | Apartment for Sale in Clayton CL-23210,"B/.380,000.00",176,3,2,2
179,Apartments in Costa del Este | Apartment for Sale in Costa del Este CL-231111,"B/.312,000.00",172,3,4.5,2
180,"Apartments in Parque Lefevre | Apartamento en venta en parque lefevre, ID8102","B/.100,000.00",80,2,1,2
181,Apartments in Costa Sur | Sale of Nice Apartment in Costa Sur P-0235,"B/.205,000.00",135,3,3.5,2
182,Apartments in Vía Transístmica | VENDO APARTAMENTO PH CENTRAL PARK,"B/.132,000.00",90,3,2,1
183,"Apartments in Punta Pacífica | PUNTA PACIFICA, GRAND TOWER / GRANDTOWER 197m2 3REC $530,000","B/.530,000.00",200,3,3,2
184,"Apartments in Avenida Balboa | GANGA $75,000 REMODELADO VISTA AL MAR Y CINTA COSTERA","B/.75,000.00",55,2,1,1
185,Apartments in Pueblo Nuevo | SE VENDE APARTAMENTO EN PUEBLO NUEVO,"B/.85,000.00",72,2,1,1
186,Apartments in Punta Paitilla | Venta Apartamento P.H. Royal Center - Precio por debajo del avalúo,"B/.119,000.00",72,1,1,1
187,"Apartments in Panama City | Ultimas unidades disponibles en 4Horizontes desde $299,mts.2","B/.299,995.00",187,3,3.5,2
188,Apartments in Carrasquilla | For sale apartment in Carrasquilla,"B/.145,000.00",71,2,2,1
189,Apartments in Punta Paitilla | BARGAIN Apartment for sale in Paitilla 335mtrs SEA VIEW 925XM2,"B/.310,000.00",335,4,4,2
190,Apartments in Vía Porras | Se vende apto tipo loft en san fco $ 330k,"B/.330,000.00",130,2,2.5,2
191,Apartments in Carrasquilla | Venta Apartamento 3 Habitaciones P. H. Premium Tower – Precio de Oportunidad,"B/.125,000.00
 (Reduced 3%)",79,3,2,2
192,Apartments in Avenida Balboa | Venta de Apartamento con vista al mar en Avenida Balboa ID8163,"B/.110,000.00",50,2,2,1
193,Apartments in Punta Pacífica | PH AQUAMARE - PUNTA PACIFICA - VENTA,"B/.895,000.00",411,3,3.5,3
194,"Apartments in Punta Pacífica | COSTA PACÍFICA FURNISHED APARTMENT FOR SALE, PUNTA PACÍFICA (10)","B/.320,000.00",199,3,3.5,2
195,Apartments in Punta Pacífica | REMATE!! Exclusivo apartamento PH BLUE BAHIA Punta Pacifica AECC,"B/.475,000.00",292,3,4.5,2
196,"Apartments in Costa del Este | Remate Pent House Costa del Este Country Club Vista al Mar 1,583 $ /m2.","B/.560,000.00",335,3,3.5,2
197,Apartments in Santa María | PH GREEN VIEW - SANTA MARIA - VENTA,"B/.620,000.00",235,3,3.5,3
198,"Apartments in San Francisco | TERRAMAR APARTMENT HIGH FLOOR FOR SALE, SAN FRANCISCO (1)","B/.190,000.00",98,3,2,2
199,Apartments in Vía España | Se vende apartamento ✅️ nuevo a extrenar,"B/.135,000.00",51,1,2,1
200,Apartments in Santa María | PH GREEN VIEW - SANTA MARIA - VENTA,"B/.515,000.00",215,3,3.5,2
201,"Apartments in Costa del Este | Apartment for rent in Ph Altamar del Este, $3,500","B/.3,500.00",299,3,3.5,3
202,Apartments in Santa María | PH EMPIRE RESIDENCES - SANTA MARÍA - VENTA,"B/.875,000.00",322,3,3.5,2
203,Apartments in El Cangrejo | Se vende en El Cangrejo PH Marquis Tower 105m² 3R ID-A596,"B/.165,000.00",105,3,2,1
204,Apartments in Punta Pacífica | PH GRAND TOWER - PUNTA PACIFICA - VENTA,"B/.390,000.00",140,1,1.5,1
205,Apartments in Costa del Este | Vendo apartamento amueblado en Costa del Este,"B/.295,000.00",113,2,2,1
206,"Apartments in Coco del Mar | Ganga! Hermoso apartamento remodelado, mejor ubicación en coco del mar","B/.305,000.00",140,2,2,2
207,Apartments in Punta Pacífica | PH LOFT FOUR 41 - PUNTA PACIFICA - VENTA,"B/.289,000.00",167,1,1.5,1
208,Apartments in Altos de Golf | LF231146 Venta apto en PH Golf Tower (solo cliente directo),"B/.990,000.00",556,6,7,3
209,Apartments in Costa del Este | LF231142 Venta de apto en PH Murano (solo cliente directo),"B/.730,000.00",323,3,3.5,3
210,Apartments in La Cresta | LF231134 Venta apto en PH El Alcazar (solo cliente directo),"B/.580,000.00",482,3,3.5,4
211,Apartments in La Alameda | Villa Verona,"B/.135,000.00",96,2,3,1
212,Apartments in Punta Pacífica | LF231128 Venta apto en PH Q Tower (solo cliente directo),"B/.530,000.00",308,3,3.5,2
213,Apartments in Punta Paitilla | LF231170 Venta apto en PH Las Hadas (solo cliente directo),"B/.430,000.00",390,3,3,3
214,Apartments in San Francisco | LF231126 Venta apto en PH Oasis Tower (solo cliente directo),"B/.175,000.00",95,2,2.5,2
215,Apartments in San Francisco | Apartamento en Venta en San Francisco Amplio y Acogedor 22EP3967,"B/.190,000.00",97,2,2,2
216,"Apartments in Coco del Mar | FOR SALE APARTMENT IN SAN FRANCISCO, COCO DEL MAR, 3 BEDROOMS, 221M2.","B/.435,000.00",221,4,3.5,2
217,Apartments in San Francisco | Apartamento en Venta San Francisco Excelente Ubicación Cómodo 22EP7461,"B/.185,000.00",104,2,2,1
218,Apartments in Costa del Este | Apartamento en Venta Costa del Este Amplio Elegante Con Vista al Mar EP22-7508,"B/.820,000.00",419,3,5,3
219,Apartments in Avenida Balboa | SUPER GANGA APT 2R2B1P CON LINEA BLANCA VISTA A MAR EN PH BAY VIEW110000,"B/.110,000.00",50,2,2,1
220,Apartments in Bella Vista | Apartamento en Venta Bella Vista Impecable con Excelente Acabados 22EP8303,"B/.385,000.00",159,2,3,2
221,Apartments in Punta Paitilla | Apartamento en Venta Paitilla Espectacular Vista Amplio Elegante 22EP9757,"B/.930,000.00",414,3,4,3
222,"Apartments in San Francisco | APARTAMENTO 3 RECAMARAS PH WATERFALLS, SAN FRANCISCO","B/.370,000.00",184,3,4,2
223,Apartments in Punta Pacífica | Amplio Apartamento en venta en Punta Pacífica. Dp 22-4363,"B/.440,000.00",333,3,3.5,4
224,Apartments in Avenida Balboa | GREAT SALE IN PH BAYFRONT - IDEAL FOR INVESTORS,"B/.230,000.00",100,1,1.5,1
