,add_title,add_price,add_area_val,add_bed_val,add_bath_val,add_park_val
487,Apartments in Santa María | SANTA MARIA COURT / SANTA MARIA / $,"B/.4,998,000.00",915,4,7,4
488,Apartments in Betania | PACIFIC HILL / DOS MARES / VENTA,"B/.315,000.00",265,4,4,2
489,Apartments in Costa del Este | TITANIUM / COSTA DEL ESTE / PENTHOUSE,"B/.990,000.00",454,3,5,3
490,Apartments in Santa María | SANTA MARIA / SOLANA / INVERSION- $845.000,"B/.845,000.00",306,3,5,3
491,Apartments in Costa del Este | TITANIUM / COSTA DEL ESTE / $515.000,"B/.515,000.00",226,3,3,2
492,Apartments in San Francisco | BLUE BAY / SAN FRANCISCO / VENTA-ALQUILER,"B/.225,000.00",125,2,2,2
493,Apartments in Santa María | GREENGARDEN / SANTA MARIA / ALQUILER O VENTA,"B/.890,000.00",314,3,3,2
494,Apartments in Santa María | VALERY POINT / SANTA MARIA / $985.000,"B/.985,000.00",411,4,3,3
495,Apartments in Santa María | ALBATROS / SANTA MARIA / 381 mts2 / $998.000,"B/.998,000.00",381,3,3,3
496,Apartments in Santa María | ALBATROS / SANTA MARIA / 339 mts2 / $890.000,"B/.890,000.00",331,3,3,3
497,Apartments in Clayton | ALTAMIRA / BELLA VISTA / VENTA,"B/.223,000.00",107,4,2,2
498,Apartments in Santa María | LA VISTA / SANTA MARIA / $,"B/.1,050,000.00",300,3,3,3
499,Apartments in Costa del Este | ACQUA # 2 / COSTA DEL ESTE / $825.000,"B/.825,000.00",343,3,3,2
500,Apartments in Costa del Este | TITANIUM / COSTA DEL ESTE / $485.000,"B/.485,000.00
 (Reduced 2%)",232,3,3,2
501,Apartments in Costa del Este | MATISSE / COSTA DEL ESTE / $875.000,"B/.875,000.00",335,3,3,2
502,Apartments in Santa María | SIGNATURE / SANTA MARIA / $980.000,"B/.980,000.00",306,3,3,3
503,Apartments in Santa María | SIGNATURE / SANTA MARIA / $850.000,"B/.850,000.00
 (Reduced 11%)",312,3,3,3
504,Apartments in Clayton | BLUE PARK / BELLA VISTA / VENTA,"B/.360,000.00",159,2,2,2
505,Apartments in Punta Pacífica | OCEAN REEF GARDEN / PUNTA PACIFICA / $,"B/.1,800,000.00",430,3,3,4
506,Apartments in Santa María | THE RESERVE / SANTA MARIA / VENTA,"B/.740,000.00",241,3,3,2
507,Apartments in Santa María | EMPIRE RESIDENCES / SANTA MARIA / APARTAMENTO,"B/.895,000.00",332,3,5,3
508,Apartments in Punta Pacífica | OAISIS / PUNTA PACÍFICA / FRENTE AL MAR,"B/.425,000.00",240,2,2,2
509,"Apartments in Vía Argentina | MEDITERRANEO LOFT / VIA ARGENTINA / $210,000","B/.210,000.00",121,1,2,2
510,Apartments in San Francisco | SAN FRANCISCO / CITRUS / VENTA,"B/.325,000.00",160,3,4,2
511,Apartments in Ancón | Apartamento Condado del Rey,"B/.150,000.00
 (Reduced 5%)",97,2,2,1
512,Apartments in Vista Hermosa | VENDO APARTAMENTO CERCA AL METRO,"B/.180,000.00
 (Reduced 3%)",100,3,2,1
513,Apartments in Bella Vista | VENDO APARTAMENTO EN BELLA VISTA,"B/.260,000.00",108,3,2,2
514,Apartments in Bella Vista | VENDO APARTAMENTO EN BELLA VISTA,"B/.260,000.00",108,3,2,2
515,Apartments in Bella Vista | VENDO APARTAMENTO EN BELLA VISTA,"B/.255,000.00
 (Reduced 2%)",108,3,2,2
516,Apartments in Obarrio | VENDO APARTAMENTO EN OBARRIO,"B/.340,000.00",188,3,3.5,2
517,Apartments in Costa del Este | VENDO APARTAMENTO EN COSTA DEL ESTE,"B/.190,000.00
 (Reduced 4%)",98,3,2,1
518,Apartments in San Francisco | VENDO APARTAMENTO EN SAN FRANCISCO BAY,"B/.195,000.00",92,2,2,2
519,Apartments in Rio Abajo | VENDO APARTAMENTO EN PARQUE LEFEVRE,"B/.136,000.00",70,2,2,1
520,Apartments in Punta Pacífica | PH Portofino Calle 74 San Francisco- Amoblado vista a la Ciudad - Ubicación y Precio !!!,"B/.165,000.00",96,2,2.5,1
521,Apartments in Punta Pacífica | Selling in JW Marrit former Trump Tower,"B/.635,000.00",185,3,3.5,1
522,Apartments in Costa del Este | VENTA APARTAMENTO EN COSTA DEL ESTE,"B/.330,000.00",158,3,2,2
523,Apartments in San Francisco | EN VENTA APARTAMENTO EN SAN FRANCISCO BAY,"B/.200,000.00",116,2,2,1
524,Apartments in San Francisco | VENTA DE APARTAMENTO EN PH BOUTIQUE QUARTIER,"B/.190,000.00
 (Reduced 5%)",102.55,2,2,1
525,"Apartments in Juan Diaz | VENTA DE APARTAMENTO PH VALERY POINT -RESIDENCIAL SANTA MARIA , APTO 5A","B/.1,000,000.00
 (Reduced 5%)",411.57,4,4,3
526,Apartments in Punta Pacífica | En Venta Amplio Penthouse en Punta Pacifica - P-384,"B/.1,850,000.00",794,3,3,4
527,Apartments in San Francisco | PH Serenity At The Bay,"B/.204,000.00",124.73,2,2,1
528,venta de apartamento en Parque Lefevre para estrenar,"B/.125,000.00",50,2,2,1
529,venta de apartamento en Coco del Mar Pre-venta,"B/.200,992.00",76.92,2,2,NaN
530,Apartments in Avenida Balboa | VENDO APARTAMENTO EN AVE BALBOA CON VISTA AL MAR,"B/.345,000.00",196,3,4.5,2
531,Apartments in La Cresta | Venta de Espacioso Apartamento en La Cresta,"B/.525,000.00",481,4,5,4
532,Apartments in Obarrio | Apartment for sale in Panama - Obarrio,"B/.270,000.00",166.4,3,2.5,2
533,"Apartments in El Cangrejo | Apartment for sale in Zaphiro, El Cangrejo","B/.250,000.00",115,2,2,2
534,"Apartments in Punta Paitilla | For Sale Apartment in PH Mirabel, Paitilla","B/.198,500.00",130,3,2,2
535,"Apartments in Betania | Apartment for sale in PH Royal Hill, Villa de Las Fuentes 1","B/.135,000.00",86,2,3,2
536,"Apartments in El Cangrejo | Apartment for sale in Zaphiro, El Cangrejo","B/.250,000.00",115,2,2,2
537,"Apartments in Betania | Apartment for sale in PH Vivendi Tower, behind Plaza Edison","B/.175,000.00
 (Reduced 5%)",98,3,2,1
538,"Apartments in Bella Vista | Apartment for sale in El Botánico, Bella Vista.","B/.137,000.00",56,2,2,1
539,COSTA DEL ESTE 3 recamaras 218mts y 238mts Entrega Inmediata,"B/.610,400.00",218,3,4,2
540,COSTA DEL ESTE 3 recamaras 273 y 276 mts Entrega Inmediata,"B/.764,400.00",273,3,4,2
541,Apartments in Marbella | BAHIA MARBELLA,"B/.190,000.00",135,2,2,1
542,Apartments in Albrook | Venta de hermoso apartamento - Embassy Village,"B/.405,000.00",167,3,2,2
543,Apartments in Panama City | PH SUNSET PLACE,"B/.150,000.00
 (Reduced 6%)",105,3,2,1
544,Apartments in Avenida Balboa | Cozy 2 bedroom furnished apartment for sale located on Avenida Balboa,"B/.200,000.00",96,2,2,1
545,Apartments in Marbella | PH EBBELLE MARBELLA-,"B/.230,000.00",157,3,2,2
546,"Apartments in Obarrio | Obarrio, Vendo apto. 3 rec. muy cerca al metro V. Argentina!!!","B/.221,000.00",130,3,2,1
547,Apartments in Costa del Este | PH PEARL AT THE SEA,"B/.640,000.00",291,3,3.5,2
548,Apartments in Avenida Balboa | PH YACHT CLUB - VISTA AL MAR,"B/.369,000.00",188,3,2,NaN
549,Apartments in Avenida Balboa | Se Vende Amplio Apartamento en Avenida Balboa Cod.,"B/.560,000.00",332,4,3.5,4
550,"Apartments in El Carmen | Se vende Apartamento Amoblado en El Carmen, Cod.","B/.165,000.00",94,2,2,1
551,Apartments in Punta Pacífica | PH MYSTIC POINT,"B/.250,000.00",170,3,3,2
552,Apartments in El Cangrejo | APARTAMENTO EL CANGREJO,"B/.115,000.00",58,1,1,1
553,Apartments in Obarrio | APARTAMENTO OBARRIO,"B/.170,000.00",117,4,3,1
554,Apartments in Ancón | VENDO APARTAMENTO CONDADO DEL REY,"B/.135,000.00
 (Reduced 7%)",762,3,2,1
555,Apartments in La Cresta | APARTAMENTO BELLA VISTA,"B/.110,000.00",78,2,1,1
556,Apartments in Costa del Este | PH ALTAMAR DEL ESTE - REMODELADO,"B/.650,000.00
 (Reduced 3%)",294,3,3.5,3
557,"Apartments in Santa María | EN VENTA APARTAMENTO EN PH LEGACY, THE RESERVE, SANTA MARÍA","B/.468,000.00",179,2,3,1
558,Apartments in El Cangrejo | El Cangrejo Ph Mont Royal,"B/.220,000.00",117,2,2.5,2
559,Apartments in Costa del Este | VENTA DE APARTAMENTO EN PH GREEN BAY TOWER- COSTA DEL ESTE .,"B/.205,000.00",122.4,3,3,1
560,"Apartments in Punta Pacífica | APTO IN PH AQUALINA, spectacular ocean view!","B/.1,200,000.00",482,4,4.5,4
561,"Apartments in Linda Vista | Venta apartamento en Linda Vista, PH Madison Tower , KL","B/.97,000.00",67.3,2,2,1
562,Apartments in Punta Pacífica | JW MARRIOTT 2 RECAMARA DUENO DIRECTO,"B/.465,000.00",153,2,2.5,1
563,Apartments in Costa del Este | Condo for sale. Top tower Costa del este,"B/.255,000.00
 (Reduced 2%)",113.7,2,3,1
564,Apartments in Vía España | PH MARQUEZ-VIA ESPANA,"B/.125,000.00
 (Reduced 7%)",95,2,2,1
565,Apartments in Coco del Mar | RENT LE MARE FURNISHED $ 900,"B/.185,000.00",NaN,1,2,1
566,"Apartments in Tumba Muerto | FOR SALE OR RENT APTO IN PH URBIS, TUMBA MUERTO. OPPORTUNITY PRICE.","B/.130,000.00",75,2,2,1
567,Apartments in Panama City | PH ARENAS PARK,"B/.142,000.00",72,2,2,1
568,"Apartments in Panama City | PH TWIN TOWER SALE 210,000","B/.188,000.00
 (Reduced 4%)",130,2,2,1
569,Apartments in El Cangrejo | SALE IN CANGREJO APTO 2REC,"B/.145,000.00",82,2,2.5,1
570,Apartments in Obarrio | APARTMENT FOR SALE 2REC OBARRIO,"B/.138,000.00",98,2,2,1
571,"Apartments in Avenida Balboa | APARTMENT FOR SALE, YACHT CLUB 3REC","B/.440,000.00",178,3,2,1
572,Apartments in Clayton | VENTA EMBASSY VILLAGE A ESTRENAR 2 REC,"B/.315,000.00",137,2,2,2
573,Apartments in Costa del Este | JARDINES DE COSTA DEL ESTE,"B/.105,000.00
 (Reduced 3%)",54,2,1,1
574,"Apartments in Coco del Mar | Apartment for sale in San Francisco, PH Cabomarzo, KL","B/.390,000.00",246.6,3,4.5,3
575,Apartments in Avenida Balboa | PENTHOUSE PH MIRAMAR TORRE 2,"B/.1,500,000.00",750,4,4,6
576,Apartments in Punta Pacífica | Hermoso apartamento en PH Grand Tower!,"B/.565,000.00",171,2,3,2
577,Apartments in Costa del Este | Spectacular oceanfront 4-bedrooms apartment - Costa del Este PTY,"B/.2,000,000.00
 (Reduced 41%)",677,4,5.5,6
578,Apartments in Costa del Este | For SALE CONDO in PARQUE DEL MAR II COSTA DEL ESTE PTY,"B/.375,000.00",202,3,4.5,2
579,Apartments in Punta Pacífica | Furnished loft apartment for sale in Punta Pacifica.,"B/.350,000.00",170,1,1.5,2
580,"Apartments in Costa del Este | Sale of 226 m2 Apartment in PH Casa Bianca, Costa del Este","B/.655,400.00",226,3,4,2
581,"Apartments in Tumba Muerto | Tumba Muerto $89,000","B/.89,000.00",65,2,2,1
582,"Apartments in Costa del Este | VENTA Y ALQUILER DE ESPECTACULAR APARTAMENTO EN PH BALI, COSTA DEL MAR","B/.436,000.00",169,3,3.5,2
583,"Apartments in Costa del Este | VENTA Y ALQUILER DE ESPECTACULAR APARTAMENTO EN PH BALI, COSTA DEL MAR","B/.488,000.00",184,3,3.5,2
584,"Apartments in Avenida Balboa | APARTAMENT FOR SALE PH CORAL REEF, Balboa Av. (1)","B/.335,000.00",138,2,2,1
585,Apartments in Punta Pacífica | HERMOSO APARTAMENTO 720m2,"B/.1,900,000.00",720,3,5.5,4
586,"Apartments in Costa del Este | VENTA DE ESPECTACULAR Y AMPLIO APARTAMENTO EN PH BALI, COSTA DEL MAR","B/.495,000.00",184,3,3.5,2
587,"Apartments in Costa del Este | VENTA DE ESPECTACULAR Y AMPLIO APARTAMENTO EN PH BALI, COSTA DEL MAR","B/.432,000.00",169,3,3.5,2
588,Valery Point en Santa María Golf and Country Club,"B/.1,053,450.00",351,3,3,3
589,"The Reserve, en Santa María","B/.670,000.00",188,3,3,2
590,"Apartments in Punta Pacífica | Aqualina building, Pacific Point, Panama","B/.1,100,000.00",455,4,4.5,4
591,Apartments in Punta Pacífica | Luxurious penthouse located in Punta Pacifica,"B/.1,500,000.00",795,4,4.5,4
592,Apartments in Parque Lefevre | Venta de apartamento en PH Regalia Tower,"B/.875,480.00",273,3,3,2
593,"Apartments in Obarrio | Se vende apartamento en Obarrio, PH Cancún","B/.178,395.00",120,2,2,1
594,Apartments in Costa del Este | Apartamento en venta en CDE gm9199,"B/.485,000.00",210,2,2.5,2
595,Apartments in Costa del Este | COUNTRY CLUB - COSTA DEL ESTE,"B/.920,000.00",362,3,3.5,2
596,Apartments in Punta Pacífica | Se vende apartamento en Punta pacifica - Ocean Drive,"B/.460,000.00",222.08,3,3.5,2
597,Apartments in Vía Porras | VENTA APTO VIA PORRAS CALLE 63,"B/.130,000.00",77,2,1,1
598,"Apartments in Victoriano Lorenzo | Apartamento, P.H. Aviñón","B/.99,000.00",54.18,2,1,1
599,"Apartments in Carrasquilla | P.H. Metropolitan Park, Vía España","B/.155,000.00",78,2,2,1
600,"Apartments in Rio Abajo | Apartamento P.H. 19th Road, Rio Abajo","B/.90,000.00",58.5,2,2,1
601,"Apartments in El Carmen | Apartamento para la venta, PH Towers","B/.155,000.00",70,2,2,1
602,Apartments in Costa del Este | COSTA DEL ESTE / PH CASTELLAMMARE / 114m2 / 2 NIVELES,"B/.325,000.00",114,2,2,2
603,Apartments in Avenida Balboa | AVE. BALBOA / PH SOUTHBEACH / 126m2 / LINEA BLANCA,"B/.240,000.00",126,3,2,2
604,Apartments in La Loceria | LA LOCERIA / EDIF. CONCORDIA / 70m2 / 2 HABITACIONES,"B/.78,000.00",70,2,1,2
605,"Apartments in San Francisco | APARTAMENT FOR SALE PH MARINA PLAZA, SAN FRANCISCO (6)","B/.275,000.00",155,2,2,1
606,"Apartments in Pueblo Nuevo | For sale apartment in PH Brisas de San Fernando, located Via España.","B/.145,000.00",98,2,3,1
607,"Apartments in Costa del Este | VENTA APARTAMENTO, COSTA DEL ESTE(NT)","B/.360,000.00",158,3,2,2
608,Apartments in Ancón | SALE OF APARTMENT IN LA LOCERÍA (NT) 65 MTS2,"B/.78,000.00",65,2,1,2
609,Apartments in Punta Pacífica | Vendo hermoso apartamento en Venetian Tower,"B/.1,400,000.00",550,4,6,6
610,Apartments in San Francisco | SEA Confiable Vende PARK POINT Vista al Parque Omar,"B/.177,000.00",87,3,2,2
611,Apartments in Costa del Este | LUMIERE,"B/.500,000.00",210,4,4,2
612,Apartments in Calle 50 | Se vende Apartamento 3rec en San Francisco / 3 estacionamientos + depósito,"B/.330,000.00",183,3,3.5,2
613,Apartments in Hato Pintado | VENDO LINDO APTO EN ALTOS DE LA COLINA,"B/.99,500.00",64,2,2,1
614,Apartments in San Francisco | VENDO HERMOSO APTO EN SAN FRANCISCO BAY EN PISO ALTO CON LÍNEA BLANCA,"B/.194,500.00",114.5,2,3,2
615,Apartments in San Francisco | VENDO HERMOSO APTO EN SAN FRANCISCO BAY CON VISTA AL MAR,"B/.195,500.00",111.5,2,3,2
616,Apartments in Tumba Muerto | Apartamento en Venta Tumba Muerto - El Dorado 3 Recamaras,"B/.139,000.00",77,3,2,2
617,Apartments in Vía España | VENDO HERMOSO APTO CON LÍNEA BLANCA,"B/.107,285.00",79.94,2,3,1
618,Apartments in Vía España | VENDO LINDO APTO CON LÍNEA BLANCA,"B/.124,285.00",90.42,3,3,2
619,Apartments in Marbella | Apartamento en venta en marbella gm776,"B/.225,000.00",70,1,1.5,1
620,Apartments in Clayton | Apartment for sale in Clayton.,"B/.355,000.00",160,3,2.5,2
621,"Apartments in Casco Viejo, San Felipe | New Condos in Casco Viejo, Panama Casa Variedades","B/.234,936.00",80,1,1.5,1
622,"Apartments in Avenida Balboa | Spacious, remodeled and a spectacular view, on Av. Balboa MPC2039","B/.775,000.00",350,3,3.5,3
623,"Apartments in Hato Pintado | Beautiful and comfortable on Park Avenue, Hato Pintado MPC2049","B/.250,000.00",131,3,2,2
624,Apartments in Obarrio | Gran oportunidad de tener tu apartamento en un edificio clásico.,"B/.260,000.00
 (Reduced 10%)",210,3,2,2
625,Apartments in Coco del Mar | ID 3146 FRENTE AL MAR + DEN Y 2 PARKINGS + deposito,"B/.240,000.00",152,3,3,2
626,Apartments in Bella Vista | Se vende apartamento en Bella Vista - Blue Park,"B/.365,000.00
 (Reduced 56%)",159,2,2.5,2
627,Apartments in El Carmen | For Sale- apartment in PH Marisabel,"B/.167,500.00",135,3,2,1
628,Apartments in Hato Pintado | Se Vente PH Innova Tower - La Loma Hato Pintado,"B/.189,900.00",107,3,2,2
629,Apartments in Punta Pacífica | Se Alquila/Vende Aqualina – punta pacifica,"B/.655,000.00",315,3,3.5,3
630,"Apartments in Clayton | Ph Embassy Club Garden Apartment for sale, clayton GV","B/.598,000.00",328,3,3.5,2
631,Apartments in Avenida Balboa | MARINA PARK - AVENIDA BALBOA,"B/.410,000.00",200,3,3.5,2
632,Apartments in Amelia Denis de Icaza | Apartamento 3 Recamaras Altos de Panama,"B/.150,000.00",95,3,2,2
633,Apartments in La Loceria | VENDO APARTAMENTO EN LA LOCERÍA - IDEAL PARA INVERSIÓN,"B/.125,000.00",95,4,2,1
634,Apartments in La Loma | FOR SALE! APARTMENT IN LA LOMA - VÍA ESPAÑA - LOW LEVEL WITH 4 PARKING,"B/.135,000.00",101,2,2,4
635,"Apartments in Chanis | SELLING APARTMENT IN PARQUE LEFEVRE, ON AVE. SANTA ELENA","B/.74,000.00
 (Reduced 1%)",72,2,1,1
636,Apartments in Chanis | FOR SALE! A SPACIOUS APARTMENT IN CHANIS PH MIKONOS,"B/.145,000.00",88.55,3,2,1
637,Apartments in Punta Pacífica | SE VENDE | P.H Bellagio en Punta Pacifica,"B/.1,999,999.00
 (Reduced 15%)",647,4,4.5,3
638,"Apartments in Casco Viejo, San Felipe | FOR SALE APARTAMENT, EDIFICIO JERÓNIMO. CASCO ANTIGUO (2)","B/.465,000.00",118,2,2,NaN
639,Apartments in San Francisco | VENTA APARTAMENTOS EN PRE-VENTA VIA ESPAÑA (GS),"B/.169,000.00",68,2,2,1
640,Apartments in Las Acacias | VENTA APARTAMENTO PH TORRES DE CANTABRIA (GS),"B/.119,000.00",87,3,2,1
641,Apartments in Costa del Este | Venta de Apartamento en Costa del Este,"B/.800,000.00",317,3,4,3
642,Apartments in Costa del Este | Alquiler de Apartamento en Costa del Este,"B/.840,000.00",313,4,4,3
643,Apartments in San Francisco | SEA Confiable vende apartamento PH Torre PH Palma De Mallorca.,"B/.210,000.00
 (Reduced 7%)",100,2,2,2
644,Apartments in Costa del Este | Sea Confiable Vende Ph Country Club Costa del Este,"B/.450,000.00
 (Reduced 5%)",204,3,4,2
645,Apartments in Avenida Balboa | Apartment for rent in Ave. Balboa I.D. MH,"B/.265,000.00
 (Reduced 4%)",109.56,2,2,1
646,"Apartments in Vía España | VENTA Y ALQUILER DE HERMOSO APARTAMENTO EN PH CORAL TOWER, VIA ESPAÑA","B/.200,000.00",89,3,2,1
647,"Apartments in El Bosque | VENTA DE HERMOSA PROPIEDAD EN LOS BOSQUES, CIUDAD DE PANAMÁ","B/.195,000.00",300,3,2,2
648,Apartments in Villa de las Fuentes | APARTAMENTOS EN VENTA PORTOFINO TOWERS,"B/.247,000.00",117,3,2,2
649,Apartments in Costa del Este | Jardines Costa del Este apartamento área 65mts,"B/.98,700.00",65,2,1,1
650,Apartments in Urbanización Don Bosco | VENTA APARTAMENTO DON BOSCO CANTABRIA,"B/.115,000.00",88,3,2,2
651,Apartments in Villa de las Fuentes | APARTMENT FOR SALE DORADO VILLA DE LAS FUENTES,"B/.225,000.00",117,3,2,2
652,"Apartments in Punta Pacífica | Se vende apartamento en Punta Pacífica, Ph Loft Four 41","B/.410,000.00",178,2,2,1
653,"Apartments in Costa del Este | Se vende apartamento en Costa del Este, Ph Aria","B/.995,000.00",358,3,3,3
654,"Apartments in Costa del Este | Se vende apartamento en Costa del este, Ph Acqua II","B/.1,025,000.00
 (Reduced 2%)",347,4,3.5,3
655,"Apartments in Bella Vista | Venta de apartamento en PH Prestige, Bellavista (solo cliente directo)224223","B/.415,000.00",186,3,3.5,2
656,Apartments in Punta Pacífica | Luxury Ocean Front Penthouse,"B/.780,000.00",455,4,4.5,3
657,"Apartments in San Francisco | Venta de apartamento en PH The Towers, San Francisco (solo cliente directo)224542","B/.395,000.00",188,3,3.5,2
658,"Apartments in Avenida Balboa | Venta de apartamento en PH Yacht Club, Avenida Balboa (solo cliente directo)223716","B/.330,000.00",155,2,2,1
659,"Apartments in Bella Vista | Venta de apartamento en PH Marina Terrace, Bellavista (solo cliente directo)","B/.300,000.00",143,3,2,2
660,Apartments in San Francisco | SE VENDE APARTAMENTO EN SAN FRANCISCO,"B/.219,000.00",118,2,2,1
661,Apartments in San Francisco | SE VENDE APARTAMENTO EN SAN FRANCISCO AMOBLADO,"B/.320,000.00",177,2,2.5,3
662,Apartments in Costa del Este | SE VENDE PENTHOUSE EN COSTA DEL ESTE,"B/.990,000.00",454,3,3.5,4
663,Apartments in Coco del Mar | VENTA MARINA DEL REY FRENTE AL MAR EN COCO DEL MAR1,"B/.510,000.00
 (Reduced 15%)",330,3,3.5,3
664,"Apartments in San Francisco | Venta de apartamento en PH Serenity at the Bay, San Francisco (solo cliente directo) 22322","B/.230,000.00",114,2,2.5,1
665,"Apartments in San Francisco | Venta de apartamento en PH Quartier 74, San Francisco (solo cliente directo)223377","B/.170,000.00",92,2,2,1
666,"Apartments in San Francisco | Venta de apartamento en PH Oasis Tower, San Francisco (solo cliente directo)209801","B/.159,500.00",83,2,2,1
667,"Apartments in San Francisco | Venta de apartamento en PH Premium Tower, San Francisco (solo cliente directo)229018","B/.299,000.00",159,3,3.5,2
668,"Apartments in El Cangrejo | Venta de apartamento en PH Marquis Tower, El Cangrejo (solo cliente directo) 229026","B/.175,000.00",98,3,2,1
669,"Apartments in Costa del Este | Se vende apartamento en Costa del Este, Acqua II","B/.775,000.00",347.78,3,3.5,3
670,"Apartments in Vía Transístmica | Venta Apartamento nuevo en PH Millenial Park, JAP","B/.135,000.00",58,1,2,1
671,Apartments in Vía España | VENDO APARTAMENTO BELLA VISTA POR DEBAJO DEL PRECIO DE MERCADO,"B/.97,000.00
 (Reduced 12%)",78,2,2,1
672,"Apartments in Costa del Este | Apartamento en venta, PH Bali - Costa del Este","B/.400,000.00",170,3,3.5,2
673,"Apartments in Vía Argentina | ID 2893 VISTA AL PARQUE, 2 PARKINGS, BALCON!","B/.195,000.00",135,3,2,2
674,"Apartments in Punta Pacífica | ID 3169 BEST SIDE AT TRUMP JW MARRIOT, HIGH FLOOR!!","B/.470,000.00",153,2,2,1
675,"Apartments in Avenida Balboa | ID 3173 ESTRENE FRENTE AVENIDA BALBOA, LUJO!!","B/.220,000.00",101,2,2,1
676,"Apartments in San Francisco | ID 1035, C/B DE EMPLEADA, CERCA DEL PARQUE OMAR, 2 PARKING","B/.225,000.00",145,3,3,2
677,"Apartments in El Cangrejo | ID 2829 CENTRICO, ARGENTINA TOWER 84M2 BALCON","B/.130,000.00",84,2,2,1
678,"Apartments in Edison Park | ID 2281 AIRES INVERTER, AMOBLADO, VENTILADO","B/.115,000.00",75,2,1,1
679,Apartments in Calle 50 | VENTA APARTAMENTO CALLE 50,"B/.160,000.00",87,2,2,2
680,Apartments in Panama City | VENDO APARTAMENTO CONDADO DEL REY,"B/.220,000.00",97,3,2.5,1
681,"Apartments in Coco del Mar | Santorini, espectacular apartamento en venta en coco del mar","B/.820,000.00",305,3,3.5,3
682,Apartments in Punta Paitilla | Apartamento a la venta en Punta Paitilla a ESTRENAR,"B/.800,000.00",260,3,3.5,2
683,Apartments in Las Acacias | VENTA DE APARTAMENTO EN LAS ACACIAS,"B/.102,500.00",59,2,1,1
684,Apartments in Ernesto Cordoba Campos | APARTMENT IN LIQUIDATION VIA ESPAÑA (PS),"B/.120,000.00",83,3,2,1
685,Apartments in Urbanización Don Bosco | VENTA APARTAMENTOS NUEVOS PLAZA TOCUMEN (GS),"B/.110,000.00
 (Reduced 2%)",61,2,2,1
686,Apartments in Carrasquilla | VENTA APARTAMENTOS PARQUE LEFEVRE(NTQ),"B/.129,000.00",60,2,2,1
687,Apartments in San Francisco | APARTMENT FOR SALE CARRASQUILLA- PH METRO TOWER (NT),"B/.143,000.00",94,2,1,NaN
688,Apartments in Vía Argentina | VENTA APARTAMENTOS A ESTRENAR EL CANGREJO(GS),"B/.240,000.00",88,2,2,1
689,Apartments in Pedregal | APARTMENT FOR SALE PEDREGAL COLINA DE LA RIVIERA NEW (NT),"B/.98,000.00",70,2,1,1
690,Apartments in Parque Lefevre | FOR SALE-PARQUE LEFEVRE-OPPORTUNITY(PS),"B/.120,000.00",68.97,2,2,1
691,Apartments in Pedregal | APARTMENT FOR SALE PEDREGAL COLINAS DE LA RIVIERA (NT),"B/.105,000.00
 (Reduced 5%)",77,2,2,2
692,Apartments in El Carmen | SALE APARTAMENT IN EL CARMEN NM,"B/.120,000.00",55,1,1,1
693,Apartments in Edison Park | APARTMENT FOR SALE PH EL MARE 700 EDISON PARK (NT),"B/.225,000.00",108,3,3,2
694,Apartments in San Francisco | VENTA APARTAMENTO OPCION ALQUILER CARRASQUILLA,"B/.195,000.00",83,3,2,1
695,Apartments in San Francisco | VENTA APARTAMENTO A ESTRENAR CARRASQUILLA (GS),"B/.143,000.00",71,2,2,1
696,Apartments in Llano Bonito | VENTA DE APARTAMENTO LLANO BONITO (GS),"B/.96,000.00",66.5,3,1,1
697,"Apartments in Costa del Este | APARTMENT FOR SALE, COSTA DEL ESTE (NT)","B/.310,000.00",106,1,2,1
698,Apartments in San Francisco | SALE APARTMENT PH TAURUS TOWER CARRASQUILLA (NT),"B/.170,000.00",97,3,2,1
699,"Apartments in Casco Viejo, San Felipe | OLD TOWN, SALE, LOFT, LA STABLE.","B/.269,000.00",65,1,1,NaN
700,Apartments in Punta Paitilla | APARTMENT FOR SALE PUNTA PAITILLA PH PERLA DEL PACIFICO (NT),"B/.393,000.00",278,4,4,4
701,Apartments in El Carmen | TUMIX APARTMENT FOR SALE EL CARMEN (NT),"B/.369,000.00",495,4,2,2
702,Apartments in Vía Argentina | APARTMENT FOR SALE PH MIRO EL CANGREJO (NT),"B/.223,000.00",125,3,2,2
703,Apartments in 12 de Octubre | APARTMENT FOR SALE PH CENTRAL PARK (NY),"B/.130,000.00",85,2,2,2
704,Apartments in Vía Tocumen | VERSALLE TORRES APARTMENT FOR SALE,"B/.160,000.00",120,3,2,1
705,Apartments in Vía Argentina | SALE APARTAMENT IN EL CANREJO,"B/.285,000.00",172,3,2,2
706,Apartments in Obarrio | SALE APARTMENT OBARRIO PH SAN GREGORIO (NT),"B/.175,000.00",175,2,3,1
707,Apartments in San Francisco | SAN FRANCISCO FURNISHED APARTMENT FOR SALE - 94 m2 (PS),"B/.150,000.00",94,2,2,1
708,"Apartments in Vía Porras | Venta PH Terramar, San Francisco, 4 recamaras","B/.235,000.00",120,4,2.5,2
709,Apartments in Costa del Este | For Sale - Rent 2 apartments ph the regent 95 mts2,"B/.345,000.00",95,2,2,1
710,Apartments in La Loceria | For sale aparment in ph majestic gardens torre 100,"B/.145,000.00",79,2,2,1
711,Apartments in San Francisco | PH PREMIUN TOWER 180 M2,"B/.300,000.00
 (Reduced 3%)",180,3,3.5,2
712,Apartments in Costa del Este | Acqua II - venta - Costa del Este (EB-BN1794),"B/.990,000.00",347,3,3.5,3
