,add_title,add_price,add_area_val,add_bed_val,add_bath_val,add_park_val
33,Apartments in Punta Pacífica | Apartment for sale in Punta Pacifica DPV,"B/.550,000.00",208,3,3,2
34,Apartments in Coco del Mar | Sale of Apartment in Coco del Mar DPV,"B/.358,000.00",110,3,2,2
35,"Apartments in Condado del Rey | 118,000 FOR SALE APARTMENT CONDADO DEL REY 75 MTS2 NJ","B/.118,000.00",75,2,2,1
36,Apartments in San Francisco | Sale of Apartment in San Francisco DPV,"B/.340,000.00",188,3,4,2
37,Apartments in Bella Vista | ¡¡¡MEGA GANGA!!! Se vende Apto en Ph 44&park $190000,"B/.190,000.00",150,3,2,2
38,"Apartments in Punta Pacífica | $215,000 BEAUTIFUL APARTMENT 118 MTS2 IN PUNTA PACIFICA NJ","B/.215,000.00",118,3,3,2
39,Apartments in San Francisco | Sale of Apartment in San Francisco DPV,"B/.335,000.00",184,2,4,2
40,Apartments in Costa del Este | Sale of Apartment in Costa del Este DPV,"B/.335,000.00",136,3,3,2
41,Apartments in Punta Paitilla | THREE BEDROOM APARTMENT AT PUNTA PAITILLA,"B/.330,000.00",286,3,3.5,2
42,Apartments in San Francisco | Sale of Apartment in San Francisco DPV,"B/.300,000.00",138,3,2,2
43,"Apartments in El Cangrejo | Lindo apartamento de 2 recámaras en El Cangrejo en Venta $150,000","B/.150,000.00",92,2,2,1
44,Apartments in Coco del Mar | Sale of Apartment in Coco del Mar DPV,"B/.290,000.00",160,3,3,2
45,Apartments in Costa del Este | Sale of Apartment in Costa del Este DPV,"B/.257,000.00",113,2,2,1
46,Apartments in Ancón | LIVE IN A CLUB AT AN INSANE PRICE,"B/.175,000.00",97,2,2,1
47,Apartments in 12 de Octubre | SE VENDEN 2 APARTAMENTOS ESTUDIOS REMODELADOS EXCELENTE UBICACIÓN 12 DE OCTUBRE 80 MTS,"B/.165,000.00",80,1,1,1
48,Apartments in San Francisco | Sale of Apartment in San Francisco DPV,"B/.175,000.00",95,2,3,2
49,"Apartments in Condado del Rey | $189,000 CONDADO DEL REY APARTMENT 96 MTS2 YDP","B/.189,000.00",96,4,3,1
50,Apartments in Coco del Mar | SE VENDE APARTAMENTO EN COCO DEL MAR,"B/.165,000.00",120,2,2,1
51,"Apartments in Condado del Rey | $190,000 CONDADO DEL REY APARTMENT 97 MTS2 YDP","B/.190,000.00",97,3,3,1
52,"Apartments in Avenida Balboa | *Directo Propietario* Apartamento Avenida Balboa 1 Rec 1,5 Baños. Vista al Mar. No Brokers","B/.229,000.00
 (Reduced 4%)",89,1,1.5,1
53,"Apartments in Edison Park | VENDO APARTAMENTO EN PLAZA EDISON, VIVENDI 77M2 2REC $145,000","B/.145,000.00",80,2,2,1
54,"Apartments in Santa María | THE RESERVE - SANTA MARIA - $877,500.00","B/.877,500.00",332,4,4.5,2
55,"Apartments in Costa del Este | VENDO APARTAMENTO EN COSTA DEL ESTE, PH ARIA 358m2 4REC $930,000","B/.930,000.00",360,4,4.5,3
56,Apartments in Santa María | APARTAMENTO EN VENTA EN THE RESERVE (SANTA MARIA) 23AND1514,"B/.6,900,003.00",252.02,3,3.5,2
57,"Apartments in Panama City | Vendo o Alquilo Apartamento a estrenar en Bella Vista 3Rec desde $305,000 ó $1,500 (M)","B/.305,000.00",129,3,2,2
58,Apartments in Vía España | Apartamento para venta en el PH Bella Vista Garden,"B/.115,000.00
 (Reduced 8%)",75,3,2,1
59,"Apartments in San Francisco | Se Vende Apto en PH Concept, San Francisco MLS#14466","B/.195,000.00",115,3,2,2
60,"Apartments in Panama City | Vendo o Alquilo Apartamento a estrenar en Bella Vista 2Rec - desde $278,000 ó $1,300(M)","B/.278,000.00",1140,2,2,2
61,"Apartments in Edison Park | Apartamento en venta de 2 recámaras en Edison Park 69mt $110,000","B/.110,000.00",69,2,1,1
62,Apartments in Calle 50 | Se Vende Apto en PH Vista Obarrio MLS#14470,"B/.295,000.00",210,3,3.5,2
63,Apartments in Punta Pacífica | Apartamento en Venta Punta Pacífica,"B/.275,000.00",174.1,1,2,2
64,Apartments in Costa del Este | Se Vende Apto en Costa del Este Frente al Mar,"B/.735,000.00",330,3,3.5,3
65,"Apartments in Punta Pacífica | VENDO OASIS EN PUNTA PACIFICA, 100m2 1REC+DEN $185,000","B/.185,000.00",100,1,1.5,1
66,Apartments in Coco del Mar | PH NAUTICA TOWER - COCO DEL MAR - VENTA,"B/.325,000.00",152,1,2,1
67,"Apartments in Avenida Balboa | EDIFICIO H2O EN LA AVENIDA BALBOA, 101m2 1REC $185,000","B/.185,000.00",100,1,1.5,1
68,"Apartments in Rio Abajo | Vendo apartamento en Villa Lorena, Via España, Corregimiento Rio Abajo (SIN INTERMEDIARIOS)","B/.39,000.00",47,2,1,NaN
69,Apartments in Costa Sur | Costamare Torre 5 - Venta - Costa Sur,"B/.275,550.00",156,3,3,2
70,Apartments in San Francisco | Se vende amplio apartamento 170m2 3 recamaras,"B/.327,000.00",170,3,2.5,3
71,Apartments in Santa María | Apartamento en Venta Santa María,"B/.870,500.00",322.4,3,4,2
72,Apartments in Costa del Este | COSTA DEL ESTE PH TOP TOWERS,"B/.295,000.00",113,2,3,1
73,"Apartments in Punta Pacífica | VENDO BAYLOFT EN TRUMP, 1REC , AMOBLADO $220,000","B/.220,000.00",60,1,1.5,1
74,Apartments in Los Andes | Mallorca Park Village - Los Andes,"B/.84,999.00",88,2,2,1
75,Apartments in Coco del Mar | PH BALEARES - COCO DEL MAR - VENTA,"B/.295,000.00",159,3,2,2
76,Apartments in Costa Sur | Costamare Torre 22 - Venta - Costa Sur (EB-LG3610 y EB-LG3611),"B/.275,550.00",156,3,3,2
77,"Apartments in El Cangrejo | VAN GOGH, El Cangrejo","B/.171,000.00",121,3,2,2
78,Apartments in Avenida Balboa | PH YOO PANAMA - AVENIDA BALBOA - VENTA,"B/.285,000.00",94,1,1,1
79,Apartments in Bella Vista | BEAUTIFUL AND CENTRIC APARTMENT IN OBARRIO,"B/.190,000.00",92,2,2,1
80,Apartments in San Francisco | Venta Apartamento San Francisco Bay 600 Mod B. Vista Panorámica y CBE,"B/.212,500.00",113,2,2,1
81,Apartments in Carrasquilla | Se Vende Apto en Carrasquilla ,"B/.69,750.00",56.3,2,1,1
82,Apartments in Costa Sur | Costamare Torre 5 - Venta - Costa Sur,"B/.222,750.00",135,3,3.5,2
83,Apartments in Punta Pacífica | WONDERFUL APARTMENT OCEAN VIEW IN PUNTA PACIFICA,"B/.195,000.00",90,2,1.5,1
84,Apartments in Avenida Balboa | Apartment for Sale - PH BAY VIEW - Cinta Costera - S.G.,"B/.105,000.00",60,2,2,1
85,"Apartments in Costa del Este | Se Vende Apto en PH Alcala, Costa del Este","B/.395,000.00",204,3,3,2
86,"Apartments in Victoriano Lorenzo | Vendo Apartamento amoblado en Tumba Muerto 2 Rec / $140,000 (M)","B/.140,000.00",60,2,2,1
87,Apartments in San Francisco | OFERTA LIMITADA - REMODELADO - PH ALTAMIRA - PISO 3B,"B/.285,000.00",165,3,2.5,2
88,Apartments in Bella Vista | Alquiler con Opción Compra Prestige al lado Cinta cerca Costera/Parque,"B/.2,400.00",186,3,3.5,2
89,Apartments in Marbella | !!GANGA!! VENDO APARTAMENTO BELLE VIEW-BELLA VISTA 125 M2,"B/.221,000.00",125,3,2,2
90,Apartments in El Crisol | Apt for sale in El Crisol - semi Furnished *Tpg*,"B/.115,000.00",65,2,2,1
91,Apartments in Punta Pacífica | PACIFIC VIEW - PUNTA PACIFICA - VENTA,"B/.470,000.00",230,3,3.5,4
92,Apartments in Hato Pintado | Ph Vista Marina Tower apartment for sale - October 12. *tpg*,"B/.138,000.00",84,2,2,1
93,Apartments in Costa Sur | Costamare Torre 5 - Venta - Costa Sur (EB-LC7501),"B/.275,550.00",167,3,3,2
94,"Apartments in Costa del Este | PH SEVILLA FOR SALE. 3R/3B 185 MTS, PANORAMIC VIEW","B/.280,000.00",185,3,3.5,2
95,Apartments in Punta Pacífica | Vendo apartamento de lujo con vistas panorámicas en Punta Pacifica,"B/.900,000.00",397,4,4,3
96,Apartments in Punta Pacífica | ESPECTACULAR APARTAMENTO EN PH OASIS AT THE BAY,"B/.170,000.00",96,1,1,1
97,Apartments in Punta Pacífica | PH Q TOWER - PUNTA PACIFICA - VENTA,"B/.585,000.00",309,3,3.5,2
98,Apartments in Marbella | Ganga **Vendo apartamento en PH Allure-Bella Vista**,"B/.400,000.00",159,2,2.5,2
99,Apartments in Costa Sur | Costamare Torre 6 - Venta - Costa Sur (EB-LE2010),"B/.191,400.00",116,2,2,2
100,"Apartments in San Francisco | VENDO APARTAMENTO CERCA DE PAITILLA, PACIFIC SKY, 110m2 2REC+EMPLEADA $179,000","B/.179,000.00",110,3,2,1
101,Apartments in Bella Vista | Vendo Apartamento en Bella Vista cerca de la Cinta Costera,"B/.225,000.00",124,3,2,2
102,"Apartments in Punta Paitilla | VENDO magnífico Apto en PH TORRE DEL PARQUE, Paitilla","B/.465,000.00",227,3,3.5,3
103,"Apartments in Costa del Este | VENDO APARTAMENTO EN COSTA DEL ESTE, ELEVATION, 185M2 3REC 325,000","B/.325,000.00",200,3,3.5,2
104,Apartments in El Cangrejo | SE VENDE PRECIOSO APARTAMENTO EN EL CANGREJO ECONOMICO,"B/.250,000.00",115,2,2,1
105,Apartments in Obarrio | Vendo Apartamento Amueblado Ph Metric -Obarrio,"B/.195,000.00",81,2,2,1
106,Apartments in Costa del Este | PH ARIA - COSTA DEL ESTE - VENTA,"B/.1,035,000.00",358,4,4.5,3
107,Apartments in Punta Pacífica | Penthouse for sale in Punta Pacifica - P.H. MYSTIC POINT,"B/.530,000.00",293,3,3,2
108,Apartments in La Cresta | APARTMENT FOR SALE - PH ALTOS DE BELLA VISTA,"B/.85,000.00",58,2,1,1
109,"Apartments in San Francisco | Se Vende Lindo apto 1 rec en San Francisco $155,000","B/.155,000.00",81,1,1.5,1
110,Apartments in San Francisco | Apartament on sale in San Francisco,"B/.165,000.00",95,2,2,1
111,Apartments in Punta Paitilla | For sale apartment in PH Brisa Marina - Punta Paitilla,"B/.275,000.00",200,3,2,2
112,"Apartments in San Francisco | Se Vende Apto en Edificio Arboleda, San Francisco.","B/.1,200,000.00",602,4,4.5,3
113,Apartments in Santa María | PH BUENAVISTA / SANTA MARIA / VENTA,"B/.1,250,000.00",399,3,3.5,3
114,Apartments in Costa Sur | Costamare Torre 5 - Venta - Costa Sur (EB-LC7530),"B/.163,350.00",99,2,2,2
115,"Apartments in Punta Paitilla | APARTAMENTO EN PAITILLA, PH SAVOY 335M2 3REC $380,000","B/.380,000.00",340,3,3,2
116,Apartments in Parque Lefevre | Parque Lindo II - Apartment for sale in Parque Lefevre,"B/.110,000.00",82,2,2,1
117,Apartments in Marbella | APARTMENT FOR SALE IN MARBELLA CUR1-12241,"B/.390,000.00",241,3,4,3
118,Apartments in Bella Vista | APARTMENT FOR SALE IN BELLAVISTA CUR1-11898,"B/.194,000.00",100.35,2,2,1
119,Apartments in Marbella | Apartment with appliences for sale in PH Ebelle in Marbella,"B/.220,000.00",152,3,3,2
120,Apartments in San Francisco | APARTMENT FOR SALE IN SAN FRANCISCO CUR21-7706,"B/.288,000.00",170,4,3,2
121,Apartments in Costa Sur | Costamare Torre 22 - Venta - Costa Sur (EB-LC7554),"B/.163,350.00",99,2,2,2
122,Apartments in Costa del Este | Apartment for sale in Costa del Este Cur21-2025,"B/.380,481.00",172,3,3,2
123,Apartments in Avenida Balboa | Se Vende Apto en Avenida Balboa (Ideal para inversión),"B/.215,000.00",100,1,1.5,1
124,Apartments in Punta Pacífica | Apartment for sale in Punta Pacifica Cur21-75 for sale,"B/.475,000.00",269,3,4,2
125,Apartments in Panamá Viejo | VENTA PENTHOUSE,"B/.250,000.00",145,3,4,2
126,Apartments in Avenida Balboa | Apartamento en venta avenida balboa Grandbay #22-3671 lcv,"B/.258,000.00",138,2,2,1
127,Apartments in Punta Pacífica | Venta de apartamento Punta Pacifica VISTA AL MAR PH LOFT 41 ID-A763,"B/.295,000.00",165,1,1.5,1
128,Apartments in Punta Pacífica | Venta de apartamento loft41 en Punta Pacifica Vista al mar PH LOFT 41 ID-A563,"B/.330,000.00",165,1,1.5,1
129,Apartments in Coco del Mar | Nuovo by ARMANI/CASA,"B/.235,000.00
 (Reduced 27%)",85,2,2,1
130,Apartments in Punta Pacífica | Venta de apartamento Punta Pacifica Piso alto PH LOFT 41 ID-V813,"B/.300,000.00",165,1,1.5,1
131,Apartments in Punta Pacífica | A la venta apartamento en Punta Pacifica PH Oceanaire LOFT ID-A565,"B/.370,000.00",178,2,2,1
132,Apartments in Parque Lefevre | A la venta apartamento en PARQUE LEFEVRE PH EPOCA ID-V818,"B/.132,000.00",60,2,2,1
133,"Apartments in Costa del Este | Ocean One. 560mts 4r 4.5b cbe den lb ac $1,500,000.00","B/.1,500,000.00",560,4,4.5,3
134,Apartments in Avenida Balboa | Corner Unit Condo for Sale in YOO Panama,"B/.522,000.00",174,2,2,1
135,Apartments in Condado del Rey | Se vende apartamento en Altamira Gardens Condado del Rey,"B/.175,000.00",125,3,2,2
136,Apartments in Punta Paitilla | Se vende apartamento en La Joya Paitilla,"B/.200,000.00",157,2,2,2
137,"Apartments in Costa del Este | VENDO APARTAMENTO EN COSTA DEL ESTE, ALTAMAR 299m2 3REC $630000","B/.630,000.00",300,3,3.5,3
138,Apartments in Punta Pacífica | PH Q TOWER - PUNTA PACIFICA - VENTA,"B/.780,000.00",363,4,4.5,3
139,Apartments in Bella Vista | Venta Apartamento Prestige a pasos de Cinta Costera y Parque Urraca.,"B/.415,000.00",186,3,3.5,2
140,Apartments in Marbella | Se vende apartamento en Marbella Tower II Marbella,"B/.290,000.00",213,3,2,2
141,Apartments in Bella Vista | Venta Apartamento Prestige distribución a su gusto Cerca Parque Urraca,"B/.415,000.00",186,1,2.5,2
142,Apartments in Punta Pacífica | Se vende apartamento en Q Tower Punta Pacífica,"B/.660,000.00",363,4,4,3
143,"Apartments in Edison Park | APARTAMENTO EN VENTA EDISON PARK -$130,000","B/.130,000.00",71,2,2,2
144,Apartments in Punta Pacífica | Apartment in Blue Bahia Punta Pacifica 23YCG1194,"B/.475,000.00",292,3,4.5,2
145,Apartments in El Cangrejo | Apartment for sale in El Cangrejo,"B/.300,000.00",194,3,2,2
146,Apartments in Santa María | Se vende apartamento en The Reserve Santa María,"B/.690,000.00",252,3,4,2
147,Apartments in Avenida Balboa | PH SKY - AVENIDA BALBOA - VENTA,"B/.440,000.00",198,3,2.5,2
148,Apartments in Marbella | Apartment for sale in Marbella LAC 23-1506,"B/.290,000.00",212.73,3,2.5,2
149,Apartments in Parque Lefevre | A la venta apartamento en PARQUE LEFEVRE PH EPOCA ID-V817,"B/.143,000.00",55,2,2,1
150,Apartments in El Cangrejo | Apartment in El Cangrejo - Kubic - 23YCG880,"B/.219,000.00",134,3,2,2
151,Apartments in Edison Park | VENDO APARTAMENTO ELMARE 700 EDISON PARK,"B/.195,000.00",89,2,2,2
152,Apartments in Bella Vista | a la venta apartamento en Bella vista 1 recamara PH ALLURE ID-A816,"B/.250,000.00",96,1,1.5,1
153,Apartments in San Francisco | Apartment for sale in San Francisco near Parque Omar,"B/.190,000.00",94,2,2,1
154,Apartments in Punta Pacífica | PH AQUALINA - PUNTA PACÍFICA - VENTA,"B/.750,000.00",318,3,3.5,2
155,Apartments in Punta Pacífica | Apartment for Sale in Punta Pacifica,"B/.380,000.00",230,3,4,2
156,"Apartments in Punta Pacífica | Apartment for Sale in PH Mystic Point, Punta Pacifica NB","B/.280,000.00",165,3,3,2
157,Apartments in Avenida Balboa | Apartment for sale in Avenida Balboa,"B/.425,000.00",178,2,2,1
158,Apartments in Coco del Mar | Apartment for sale in Coco del Mar - PH Puntarenas Cl-4950,"B/.700,000.00",378,3,3.5,2
159,Apartments in Condado del Rey | Melissa Foster Luxury Vende Hermosos Apartamentos Para Estrenar Ph Mi Condado MF164,"B/.179,000.00",88,3,2,2
160,Apartments in Avenida Balboa | JR| Se Vende Apartamento en la mejor zona de Ave.Balboa,"B/.280,000.00",114,2,2,2
161,Apartments in San Francisco | Cozy Apartment for Sale in MIRADOR PH,"B/.160,000.00",85,2,2,1
162,"Apartments in Avenida Balboa | J.G Se vende apartamento en Av Balboa desde $143,598 hasta $184,368","B/.184,368.00",80.16,2,2,1
163,Apartments in Villa de las Fuentes | Two Bedroom Condo for sale with Mountain Views,"B/.139,500.00",98,2,2,1
164,Apartments in Punta Pacífica | For Sale Apartment in Pacific Point PH,"B/.892,500.00",404,4,3.5,3
165,Apartments in Clayton | Venta Embassy Club Courtyard Amoblado con Amplia Terraza como una Casa,"B/.265,000.00",144.66,2,2.5,2
166,"Apartments in Punta Pacífica | FOR SALE APARTMENT IN PUNTA PACIFICA, 3 BEDROOMS, 118M2, SOCIAL AREA.","B/.200,000.00",118,3,2,2
167,Apartments in Coco del Mar | MAGNIFICENT LOFT IN COCO DEL MAR - P.H. LE MARE,"B/.210,000.00",130,1,2,2
168,Apartments in Punta Paitilla | Apartment for sale in Paitilla PH Pacific Sun,"B/.199,000.00",110,2,2,1
169,Apartments in San Francisco | Apartment for sale in San Francisco - PH Palma de Mayorca Cl-7461,"B/.175,000.00",105,2,2,1
170,"Apartments in Altos de Golf | VENTA Amoblado- Ph Simjá, Altos del Golf Amoblado, AI","B/.210,000.00",90,2,2,1
171,Apartments in Costa del Este | Venta de apartamento en costa del este PH PARKSIDE ID-A820,"B/.385,000.00",125,2,2,1
172,Apartments in Bella Vista | En Venta apartamento en Parque Lefevre GE,"B/.110,000.00",59,2,1,2
173,Apartments in Bella Vista | Se vende apartamento en Parque Lefevre GE,"B/.105,000.00",66,2,1,1
174,Apartments in Avenida Balboa | PH GRANDBAY / AVENIDA BALBOA / VENTA,"B/.240,000.00",100,1,1.5,1
175,Apartments in Bella Vista | Vendo apartamento en Bella Vista GE,"B/.91,500.00",43,1,1,1
176,Apartments in Punta Pacífica | Vendo apartamento de 4 recamaras en Punta Pacifica,"B/.395,000.00",222,4,4.5,2
177,Apartments in Bella Vista | En Venta apartamento en Bella Vista GE,"B/.84,000.00",40,1,1,1
178,Apartments in Costa del Este | PH PARAMOUNT - COSTA DEL ESTE - VENTA,"B/.899,000.00",313,3,3.5,3
179,Apartments in Bella Vista | Apartment for sale in Bellavista MPS21-8622,"B/.235,000.00",134.18,2,2,2
180,Apartments in Santa María | Apartment for sale in Santa María - Ph The Reserv Cl-231514,"B/.690,000.00",252,3,4,2
181,Apartments in Parque Lefevre | Se vende apartamento en Parque Lefevre GE,"B/.80,000.00",61,2,1,1
182,Apartments in Balboa | Apartment for sale in Avenida Balboa MPS23-1115,"B/.320,000.00",119,2,2,2
183,Apartments in Coco del Mar | Apto Lujoso 2 Recamaras - Coco del Mar - 148 Mts²,"B/.335,000.00",148,2,2,2
184,Apartments in Punta Pacífica | City Condo for Sale in one of Panama´s Most Popular Neighborhoods,"B/.790,000.00",305,3,3.5,2
185,Apartments in Bella Vista | APARTMENT FOR SALE IN BELLAVISTA MPS2-11484,"B/.435,000.00",151,3,3,3
186,"Apartments in Santa María | PH OCEAN HOUSE – SANTA MARIA $448,250.00","B/.448,250.00",128.68,3,2.5,2
187,Apartments in San Francisco | Apartment for sale in San Francisco MPS22-2700,"B/.295,000.00",179.42,3,3,2
188,Apartments in Rio Abajo | SE VENDE APARTAMENTO 2R PH RIO DE ORO AVE. LA PULIDA RIO ABAJO,"B/.83,000.00",61,2,2,1
189,Apartments in San Francisco | Apartment for sale in San Francisco Che23984,"B/.370,000.00",184,3,3.5,2
190,Apartments in San Francisco | Apartment for sale in San Francisco Che23923,"B/.270,000.00",175,3,3.5,2
191,"Apartments in San Francisco | Apartment for sale in Coco del Mar, Panama","B/.260,000.00",122,3,2,2
192,Apartments in San Francisco | APARTMENT FOR SALE IN SAN FRANCISCO ASM23-1443,"B/.178,800.00",86,2,2,1
193,"Apartments in Santa María | PH OCEAN HOUSE – SANTA MARIA $495,850.00","B/.495,850.00",146.02,3,3.5,2
194,Apartments in Obarrio | Apto Remodelado 3 Rec - Obarrio - 200 Mts²,"B/.265,000.00",200,3,2.5,2
195,Apartments in Obarrio | Apartment for sale in Obarrio Che23125,"B/.235,000.00",170.91,3,3,2
196,Apartments in Vía Transístmica | VIA TRANSISMICA PH CENTRAL PARK LINEA BLANCA - COMODO- CENTRICO-,"B/.125,000.00",90,3,2,1
197,Apartments in San Francisco | ALQUILO/ VENDO SAN FRANCISCO APTO PH DIAMOND LINEA BLANCA $1000 VENTA 175K,"B/.175,000.00",90,3,2,1
198,Apartments in Edison Park | Venta de Amplio Apartamento en Edison Park 22DJO9398,"B/.132,000.00",79,2,1.5,1
199,Apartments in Avenida Balboa | Venta de apartamento 3 recamaras en Ave. Balboa,"B/.340,000.00",182,3,3,2
200,"Apartments in Costa del Este | VENTA -PH Parque del mar 1- Costa del Este, AI","B/.390,000.00",202,3,3.5,2
201,Apartments in Edison Park | VENDO APARTAMENTO CENTRICO EN EDISON PARK COMO NUEVO,"B/.148,000.00",69,2,1,1
202,Apartments in Betania | Apartamento en venta en Betania YMW,"B/.140,000.00",82,3,2,2
203,Apartments in Villa Lucre | Apartamento en venta en Villa Lucre YMW,"B/.115,000.00",69,2,2,2
204,"Apartments in Coco del Mar | For sale Apartment in Puntarenas, CG 224950","B/.700,000.00",378,3,3.5,2
205,Apartments in 12 de Octubre | VENDO APARTAMENTO EN 12OCTUBRE CERCA D LA ESTACION DEL METRO,"B/.80,000.00",57,2,1,1
206,"Apartments in Punta Pacífica | For sale Apartment in Q Tower, CG 225048","B/.605,000.00",307,3,3.5,2
207,"Apartments in Bella Vista | VENDO EN BELLAVISTA, BELLE VIEW / BELLEVIEW 90m2 2REC $175,000","B/.175,000.00",100,2,2,1
208,Apartments in Costa del Este | Apartamento en Venta PH Villas de Costa del Este 23-1518,"B/.122,000.00",87,3,2,1
209,"Apartments in Costa del Este | Se Vende Apto en PH Alcala, Costa del Este","B/.395,000.00",204,3,3,2
210,Apartments in Albrook | Apartments for sale in Forest Gate Albrook,"B/.150,000.00",62,2,2,1
211,Apartments in San Francisco | Apartment FOR SALE in San Francisco D-0238,"B/.350,000.00",200,3,3.5,2
212,Apartments in Avenida Balboa | PH RIVAGE - AVENIDA BALBOA - VENTA,"B/.325,000.00",160,2,2,1
213,Apartments in Carrasquilla | Beautiful Apartment With View and access to the Park D-0009,"B/.185,000.00",96,2,2,1
214,"Apartments in Vía Transístmica | Se Vende Apto en PH Central Park, Transístmica.","B/.115,000.00",85,3,2,1
215,Apartments in Betania | SE VENDE CÓMODO APARTAMENTO EN CAMINO REAL DE BETANIA,"B/.125,000.00",91.4,2,3,1
216,Apartments in Costa Sur | House for sale in Costa Sur 31498MFK,"B/.417,000.00",197,4,4,2
217,Apartments in Avenida Balboa | En Venta Apartamento frente a la cinta costera PH. Vista del Mar,"B/.240,000.00",113.72,1,1.5,1
218,Apartments in Carrasquilla | SE VENDE APARTAMENTO EN CARRASQUILLA,"B/.117,000.00",76,2,2,1
219,Apartments in Condado del Rey | En Venta Apartamento Remodelado en Condado del rey PH Country Club,"B/.234,000.00",114,3,3,2
220,"Apartments in San Francisco | En Venta Apartamento Con Terraza con vista al Mar, San Francisco PH TERRASOL","B/.339,000.00",200,3,3.5,2
221,Apartments in El Cangrejo | Venta de Apartamento en Excelentes Acabados El Cangrejo 23LD1476,"B/.380,000.00",153,3,2.5,2
222,Apartments in Bella Vista | VENDO APARTAMENTO BELLA VISTA,"B/.185,000.00",125,3,3,2
223,Apartments in Obarrio | En Venta Apartamento en Obarrio / calle 50 PH The One Tower,"B/.330,000.00",154,3,3.5,2
224,Apartments in Edison Park | Venta de Apartamento Amoblada en Edison Park 22LD9398,"B/.132,000.00",79,2,2,1
